name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Desulfovibrionales	213115	order	0	718	0	0.0
Desulfomicrobiaceae	213116	family	0	22	0	0.0
Desulfohalobiaceae	213117	family	0	5	0	0.0
Desulfobacterales	213118	order	0	192	0	0.0
Desulfobacteraceae	213119	family	0	7	0	0.0
Desulfobulbaceae	213121	family	0	23	0	0.0
Geobacillus zalihae	213419	species	10693840	332	23	0.0
Desulfuromonadaceae	213421	family	0	80	0	0.0
Geobacteraceae	213422	family	0	337	0	0.0
Syntrophobacterales	213462	order	0	30	0	0.0
Syntrophobacteraceae	213465	family	0	11	0	0.0
Syntrophaceae	213468	family	0	9	0	0.0
Bdellovibrionales	213481	order	0	162	0	0.0
Pseudobdellovibrionaceae	213483	family	0	47	0	0.0
Micavibrio	213485	genus	0	23	0	0.0
Methanosarcina mazei S-6	213585	strain	4142816	58	7	0.0
Microcystis viridis NIES-102	213615	strain	5874197	256	13	0.0
Campylobacterales	213849	order	0	188	0	0.0
Yersinia pestis CO92	214092	strain	9552707	1	0	0.0
Latilactobacillus sakei subsp. sakei	214326	subspecies	8045821	25	10	5.7168e-05
Staphylococcus nepalensis	214473	species	11835278	386	14	0.0
Leptospira interrogans serovar Manilae	214675	leaf	9334759	62	0	0.0
Subdoligranulum variabile	214851	species	3244954	576	316	0.0
Anaerofustis stercorihominis	214853	species	2297660	100	81	0.0
Alistipes finegoldii	214856	species	4117255	948	384	0
Williamsoniiplasma luminosum	214888	species	2061405	124	58	0.0
Tepidibacter	214904	genus	0	1	0	0.0
Histophilus	214906	genus	0	2	0	0.0
Komagataeibacter rhaeticus	215221	species	10901317	2959	464	0.0
Williamsoniiplasma somnilux	215578	species	868413	44	28	0.0
Caldimonas thermodepolymerans	215580	species	11829930	49479	692	0.0
Gracilinema caldarium	215591	species	0	13	0	0.0
Erwinia sp. Ejp617	215689	species	3957675	354	36	0.0
Thermomonas brevis	215691	species	3435501	14546	9180	0
Roseovarius mucosus	215743	species	8350715	1799	502	0.0
Dinoroseobacter shibae	215813	species	9046392	3131	2	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	1359	611	4.60931e-05
Mesoplasma chauliocola	216427	species	854780	46	33	0.0
Croceibacter atlanticus HTCC2559	216432	strain	2952962	476	69	0.0
Polaromonas naphthalenivorans	216465	species	0	360	0	0.0
Oscillospiraceae	216572	family	0	205	1	0.0
Burkholderia cenocepacia J2315	216591	strain	8055782	328	10	0.0
Escherichia coli 042	216592	strain	10145183	10	2	0.0
Mycobacterium marinum M	216594	strain	6660144	200	45	0.0
Rhizobium johnstonii 3841	216596	strain	7751309	203	0	0.0
Shigella sonnei 53G	216599	strain	5220473	2	2	0.0
Stenotrophomonas rhizophila	216778	species	18103052	14776	4499	0.00019274
Bifidobacterium longum	216816	species	82320427	2350	546	0.0
Faecalibacterium	216851	genus	0	412	99	0.0
Vibrio vulnificus CMCP6	216895	strain	5126696	41	10	0.0
Mycolicibacterium psychrotolerans	216929	species	5732362	2831	1343	0.0
Spiroplasma alleghenense	216931	species	1336077	63	50	0.0
Spiroplasma chinense	216932	species	1370182	77	48	0.0
Spiroplasma corruscae	216934	species	1204639	62	48	0.0
Spiroplasma culicicola	216935	species	0	3	0	0.0
Spiroplasma diminutum	216936	species	0	1	0	0.0
Spiroplasma helicoides	216938	species	1326546	71	60	0.0
Spiroplasma litorale	216942	species	1225519	72	62	0.0
Spiroplasma sabaudiense	216944	species	0	1	0	0.0
Spiroplasma turonicum	216946	species	2522749	150	0	0.0
Spiroplasma sp. TIUS-1	216963	species	811521	66	52	0.0
Spiroplasma sp. BIUS-1	216964	species	915326	59	44	0.0
uncultured Acetobacterium sp.	217139	species	4084676	194	129	0.0
Clostridium carboxidivorans	217159	species	0	2	0	0.0
Achromobacter spanius	217203	species	38810601	15841	4693	5.49361e-24
Achromobacter insolitus	217204	species	26287108	10349	1125	0
Wolbachia endosymbiont of Corcyra cephalonica	218111	species	1381884	5	2	0.0
Vagococcus carniphilus	218144	species	3128613	125	95	0.00016776
Desulfatibacillum	218207	genus	0	6	0	0.0
Desulfatibacillum aliphaticivorans	218208	species	6517073	675	429	0.0
Rossellomorea vietnamensis	218284	species	9116958	317	158	0.0
uncultured Methanolobus sp.	218300	species	3293617	95	69	0.0
Polaribacter butkevichii	218490	species	4079563	736	183	0.0
Pectobacterium atrosepticum SCRI1043	218491	strain	5064019	176	15	0.0
Salmonella bongori NCTC 12419	218493	strain	4460105	126	5	0.0
Streptococcus uberis 0140J	218495	strain	1852352	51	0	0.0
Tropheryma whipplei TW08/27	218496	strain	925938	36	12	0.0
Chlamydia abortus S26/3	218497	strain	1144377	2	0	0.0
Sulfitobacter dubius	218673	species	8001265	1261	345	0.0
Fibrobacterales	218872	order	0	7	0	0.0
Aeromonas simiae	218936	species	3974097	819	400	0.0
Ottowia	219181	genus	0	255	0	0.0
Pseudomonas antarctica	219572	species	6607040	855	150	1.65941e-05
Gemmatimonadia	219685	class	0	172	0	0.0
Gemmatimonadales	219686	order	0	366	0	0.0
Gemmatimonadaceae	219687	family	0	192	0	0.0
Mesoplasma tabanidae	219745	species	846907	56	36	0.0
Salmonella enterica subsp. enterica serovar Typhi str. CT18	220341	strain	5133713	1	0	0.0
Pseudomonas protegens Pf-5	220664	strain	7074893	77	0	0.0
Lactiplantibacillus plantarum WCFS1	220668	strain	3348624	1	1	0.0
Neobacillus drentensis	220684	species	6255529	220	156	0.0
Neobacillus novalis	220687	species	5668946	239	159	0.0
Thalassospira xiamenensis	220697	species	0	8	0	0.0
Mycobacterium saskatchewanense	220927	species	6008916	2299	1156	0.0
Treponema putidum	221027	species	11430181	332	27	0.0
Kordia	221065	genus	0	11	0	0.0
Oceanobacillus iheyensis HTE831	221109	strain	3630528	139	97	0.0
Algibacter lectus	221126	species	4545269	743	265	0.0
Synechococcus sp. Minos11	221341	species	2284343	275	167	0.0
Synechococcus sp. RS9902	221345	species	2481217	248	87	0.0
Synechococcus sp. RS9907	221350	species	2581635	210	55	0.0
Synechococcus sp. RS9909	221352	species	2603169	553	271	0.0
Mergibacter septicus	221402	species	9434653	346	27	0.0
Phaeobacter inhibens	221822	species	167966045	4256	894	0.0
[Mannheimia] succiniciproducens MBEL55E	221988	strain	2314078	98	22	0.0
Helicobacter enhydrae	222136	species	1594790	60	46	0.0
Mycobacterium intracellulare subsp. chimaera	222805	subspecies	69026134	986	166	0.0
[Phormidium] sp. ETS-05	222819	species	6286783	519	315	0.0
Neorickettsia sennetsu str. Miyayama	222891	strain	859006	24	7	0.0
Halobacterium noricense	223182	species	3316796	1081	508	0.0
Kocuria marina	223184	species	0	49	0	0.0
uncultured Rhodoferax sp.	223188	species	10533538	3313	0	0
Pseudomonas syringae pv. tomato str. DC3000	223283	strain	6538260	394	0	0.0
Ancylobacter polymorphus	223390	species	5225369	4351	2277	0.0
Rhodococcus gordoniae	223392	species	5091060	1597	799	0.00260471
Hydrogenimonas	223785	genus	0	13	0	0.0
Hydrogenimonas thermophila	223786	species	5075151	260	0	0.0
Clostridium diolis	223919	species	5940808	303	24	0.0
Vibrio parahaemolyticus RIMD 2210633	223926	strain	5165770	11	0	0.0
Methylorubrum populi	223967	species	11339521	10455	2803	0
Hydrogenothermaceae	224027	family	0	3	0	0.0
Bacillus subtilis subsp. subtilis str. 168	224308	strain	33840088	1	1	0.0
Aquifex aeolicus VF5	224324	strain	1590791	61	49	0.0
Archaeoglobus fulgidus DSM 4304	224325	strain	2178400	65	5	0.0
Borreliella burgdorferi B31	224326	strain	1521208	3	1	0.0
Alcanivoracaceae	224372	family	0	131	0	0.0
Hahellaceae	224379	family	0	25	0	0.0
Halococcus qingdaonensis	224402	species	2703393	1005	508	0.0
Nannocystaceae	224463	family	0	105	0	0.0
Kofleriaceae	224464	family	0	58	0	0.0
Nautiliaceae	224467	family	0	3	0	0.0
Methanobrevibacter sp. AbM4	224719	species	1998189	58	41	8.72986e-05
Salmonella enterica subsp. enterica serovar Kottbus	224727	leaf	9787593	4	1	0.0
Salmonella enterica subsp. enterica serovar Java	224729	strain	4756780	2	1	0.0
Methanomicrobia	224756	class	0	29	0	0.0
Bradyrhizobium diazoefficiens USDA 110	224911	strain	18211892	202	0	0.0
Brucella melitensis bv. 1 str. 16M	224914	strain	6589706	5	2	0.0
Buchnera aphidicola str. Bp (Baizongia pistaciae)	224915	strain	618379	29	22	0.0
Acidithiobacillales	225057	order	0	94	0	0.0
Acidithiobacillaceae	225058	family	0	44	0	0.0
Erysipelothrix inopinata	225084	species	2217552	86	64	0.0
Oceanisphaera	225143	genus	0	14	0	0.0
Candidatus Rhabdochlamydia porcellionis	225148	species	1511852	67	44	0.0
Citrifermentans bemidjiense	225194	species	0	96	0	0.0
uncultured Hyphomonas sp.	225298	species	10722069	3608	1531	0.0
Corynebacterium halotolerans	225326	species	0	67	0	0.0
Sulfitobacter indolifex	225422	species	4498570	658	324	0.0
Formosa	225842	genus	0	6	0	0.0
Shewanella psychrophila	225848	species	6353406	184	120	0.0
Shewanella piezotolerans WP3	225849	strain	5396476	113	89	0.0
Marinobacter adhaerens HP15	225937	strain	4651725	395	5	0.0
Qipengyuania citrea	225971	species	3526668	2330	1316	0
Comamonas aquatica	225991	species	16236154	11515	1557	0
Comamonas kerstersii	225992	species	7246319	2280	227	0
Mesoplasma syrphidae	225999	species	908214	43	35	0.0
Bacteroides thetaiotaomicron VPI-5482	226186	strain	6293399	21	0	0.0
Algoriphagus halophilus	226505	species	5146454	843	627	0.0
Rickettsia conorii subsp. heilongjiangensis	226665	subspecies	6392532	6	0	0.0
Bacillus cereus ATCC 14579	226900	strain	16303023	32	1	0.0
Pseudomonas batumici	226910	species	6801123	1529	812	0.0
Actinocatenispora thailandica	227318	species	7426695	4773	2497	0.0
Corynebacterium ciconiae	227319	species	0	20	0	0.0
Thermodesulfobiaceae	227387	family	0	2	0	0.0
Thermodesulfobium	227388	genus	0	7	0	0.0
Methylocella tundrae	227605	species	8844671	3962	18	0.0
Bacillus tequilensis	227866	species	4012371	84	36	0.0
Pannonibacter	227873	genus	0	93	0	0.0
Streptomyces avermitilis MA-4680 = NBRC 14893	227882	strain	9119895	1972	946	0.0
Chlamydia caviae GPIC	227941	leaf	1181356	39	27	0.0
Limosilactobacillus gastricus	227942	species	1905155	41	33	0.0
Lactobacillus ultunensis	227945	species	2246389	68	42	0.0
Xanthomonas graminis pv. poae	227946	leaf	4792655	1737	271	0.0
Jeotgalicoccus	227979	genus	0	6	0	0.0
Bacillus sp. A1	228104	species	4088362	15	4	0.0
Ligilactobacillus saerimneri	228229	species	3425905	86	25	0.0
Streptacidiphilus	228398	genus	0	93	0	0.0
Histophilus somni 2336	228400	strain	2263857	24	3	0.0
Hyphomonas neptunium ATCC 15444	228405	strain	3705021	1347	876	0.0
Nitrosomonas europaea ATCC 19718	228410	strain	2812094	301	86	0.0
Nocardia arthritidis	228602	species	10014015	3315	1748	0.0
Thermovibrio ammonificans	228745	species	0	10	0	0.0
Peribacillus asahii	228899	species	19536561	556	117	0.0
Yersinia pestis biovar Microtus str. 91001	229193	strain	4803217	5	0	0.0
Aster yellows witches'-broom phytoplasma	229545	species	0	1	0	0.0
Halobiforma lacisalsi	229731	species	0	62	0	0.0
Aeropyrum camini	229980	species	0	2	0	0.0
Photorhabdus thracensis	230089	species	5147098	240	176	0.0
Methanobrevibacter millerae	230361	species	2543538	174	154	0.000205744
Reinekea	230494	genus	0	5	0	0.0
Chitinibacter	230666	genus	0	29	0	0.0
Actinobacillus genomosp. 2	230709	species	1883708	58	22	0.0
Pseudomonas putida ND6	231023	strain	6304310	131	4	0.0
Furfurilactobacillus rossiae	231049	species	5725010	167	33	0.0
Pseudodesulfovibrio portus	231439	species	3403863	907	469	0.0
Dyella	231454	genus	0	947	0	0.0
Dyella japonica	231455	species	0	203	0	0.0
Saccharospirillum	231683	genus	0	10	0	0.0
Belliella	232244	genus	0	15	0	0.0
Belliella baltica	232259	species	0	22	0	0.0
Halomonas alkaliantarctica	232346	species	4228891	336	143	0.0
Synechococcus sp. CB0101	232348	species	2789647	651	333	0.0
Rhodoluna limnophila	232537	species	4185049	233	21	0.0
Desulfitobacterium dichloroeliminans	233055	species	0	1	0	0.0
Anaerolinea	233189	genus	0	5	0	0.0
Caldilinea	233191	genus	0	13	0	0.0
Alteromonas stellipolaris	233316	species	19030939	472	48	0.0
[Haemophilus] ducreyi 35000HP	233412	strain	1698955	25	0	0.0
Mycobacterium tuberculosis variant bovis AF2122/97	233413	strain	4349904	1	0	0.0
Streptomyces sp. TN58	234612	species	7585034	1932	804	0.0
Rhodococcus erythropolis PR4	234621	strain	6895538	199	58	0.000112913
Anaplasma marginale str. St. Maries	234826	strain	1197687	23	1	0.0
Candidatus Midichloria mitochondrii	234827	species	0	1	0	0.0
Corynebacterium caspium	234828	species	0	1	0	0.0
Pseudoalteromonas sp. SM9913	234831	species	4037671	55	9	0.0
Pseudomonas coronafaciens pv. coronafaciens	235275	leaf	5994291	714	14	0.0
Helicobacter hepaticus ATCC 51449	235279	strain	1799146	88	44	0.0
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	species	663125	50	31	0.0
Candidatus Portiera	235572	genus	0	5	0	0.0
Salinibacterium	235888	genus	0	48	0	0.0
Nautiliales	235899	order	0	9	0	0.0
Geobacillus kaustophilus HTA426	235909	strain	3592666	101	15	0.0
Actinacidiphila glaucinigra	235986	species	36887248	14839	4028	0.0
Streptomyces jietaisiensis	235987	species	68006062	9341	402	0.0
Fastidiosipila	236752	genus	0	2	0	0.0
Fastidiosipila sanguinis	236753	species	1785891	65	52	0.0
Cloacibacterium normanense	237258	species	2759562	764	337	0.0
Pseudomonas alkylphenolica	237609	species	17041644	2677	601	0.0
Diaphorobacter	238749	genus	0	3397	655	0.0
Pseudorhodobacter	238783	genus	0	11	0	0.0
Rickettsia asiatica	238800	species	1419085	67	14	0.0
Clostridium estertheticum	238834	species	61749945	2286	754	2.82651e-06
Shewanella donghaensis	238836	species	4912773	185	111	0.0
Alistipes	239759	genus	0	269	23	0.0
Akkermansia	239934	genus	0	180	37	0.0
Akkermansia muciniphila	239935	species	243907823	2288	704	0.0
Acidobacterium capsulatum ATCC 51196	240015	strain	4127356	3444	2451	0.0
Verrucomicrobium spinosum DSM 4136 = JCM 18804	240016	strain	8220857	2646	1996	0.0
uncultured Desulfobacter sp.	240139	species	5795500	332	215	0.0
Trichormus variabilis ATCC 29413	240292	strain	7105752	360	7	0.0
Chitinimonas	240411	genus	0	269	0	0.0
Secundilactobacillus paracollinoides	240427	species	10733574	271	39	0
Rhizobium daejeonense	240521	species	5144152	1401	762	0.0
Thermodesulfatator	241192	genus	0	7	0	0.0
Rummeliibacillus stabekisii	241244	species	3420739	122	40	0.0
Desulfovibrio ferrophilus	241368	species	3720107	411	252	0.0
Crinalium	241421	genus	0	4	0	0.0
Crinalium epipsammum	241425	species	0	14	0	0.0
Neisseria gonorrhoeae FA 1090	242231	strain	2153922	4	1	0.0
Ichthyobacterium seriolicida	242600	species	1921407	158	112	0.0
Luteibacter	242605	genus	0	770	10	0.0
Luteibacter rhizovicinus	242606	species	0	161	0	0.0
Porphyromonas gingivalis W83	242619	strain	2343476	5	0	0.0
Rhodopirellula baltica SH 1	243090	strain	7145576	653	453	0.0
Acidithiobacillus ferrooxidans ATCC 23270	243159	strain	2982397	198	22	0.0
Burkholderia mallei ATCC 23344	243160	strain	5835527	3	0	0.0
Dehalococcoides mccartyi 195	243164	strain	1469720	47	21	0.0
Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539	243230	strain	32566691	1006	3	0.0
Geobacter sulfurreducens PCA	243231	strain	3814128	300	0	0.0
Methanocaldococcus jannaschii DSM 2661	243232	strain	1739927	66	55	0.0
Methylococcus capsulatus str. Bath	243233	strain	3304561	979	80	0.0
Mycobacterium avium 104	243243	strain	5475491	180	58	0.0
Photorhabdus laumondii subsp. laumondii TTO1	243265	strain	5688987	124	0	0.0
Metamycoplasma arthritidis 158L3-1	243272	strain	820453	43	0	0.0
Thermotoga maritima MSB8	243274	strain	7469591	134	13	0.0
Treponema denticola ATCC 35405	243275	strain	2843201	93	22	0.0
Chromobacterium violaceum ATCC 12472	243365	strain	4751080	2334	169	0.0
endosymbiont 'TC1' of Trimyema compressum	243899	species	1622248	71	52	0.0
Anaerotruncus	244127	genus	0	18	0	0.0
Escherichia coli O55:H7	244320	leaf	32823896	10	1	5.16565e-06
Klebsiella variicola	244366	species	524745017	2341	327	0.0
Pseudomonas lurida	244566	species	31091246	3107	289	6.10071e-06
Bradyrhizobium betae	244734	species	7419402	2864	1009	0.0
Nautilia profundicola	244787	species	0	9	0	0.0
Loktanella	245186	genus	0	2	0	0.0
Yoonia vestfoldensis	245188	species	3987360	1096	586	0.0
Nitratireductor	245876	genus	0	365	6	0.0
Vibrio crassostreae	246167	species	11478431	229	88	0.0
Carboxydothermus hydrogenoformans Z-2901	246194	strain	2401520	172	122	0.0
Dichelobacter nodosus VCS1703A	246195	strain	1389350	117	83	0.0
Myxococcus xanthus DK 1622	246197	strain	9139763	528	0	0.0
Prevotella intermedia 17	246198	strain	2699437	74	0	0.0
Ruegeria pomeroyi DSS-3	246200	strain	4601048	1624	80	0.0
Streptococcus mitis NCTC 12261	246201	strain	1868883	14	0	0.0
Wolbachia endosymbiont of Cimex lectularius	246273	species	1250060	44	29	0.0
Staphylococcus equorum	246432	species	42600823	699	97	0.0
Metabacillus indicus	246786	species	4156662	198	42	0.0
Bacteroides cellulosilyticus	246787	species	28177414	2077	500	6.48083e-06
Grimontia	246861	genus	0	11	0	0.0
Algoriphagus	246875	genus	0	48	0	0.0
Thermococcus sp. AM4	246969	species	2086428	93	41	0.0
Nocardia farcinica IFM 10152	247156	strain	6292344	2695	245	0.0
Serinicoccus marinus	247333	species	0	124	0	0.0
Thermaerobacillus caldiproteolyticus	247480	species	3789050	147	94	0.0
Candidatus Cardinium hertigii	247481	species	1193042	79	56	0.0
Pseudoalteromonas aliena	247523	species	4594697	145	93	0.0
Cupriavidus pinatubonensis	248026	species	7548664	4326	2171	0.0
Mucispirillum	248038	genus	0	1	0	0.0
Mucispirillum schaedleri	248039	species	0	2	0	0.0
Veillonella rodentium	248315	species	2041290	67	46	0.0
Marvinbryantia	248744	genus	0	1	0	0.0
Paenibacillus xylanilyticus	248903	species	6447596	181	112	0.0
Zobellia laminariae	248906	species	5114553	615	398	0.0
Zobellia russellii	248907	species	4648576	549	378	0.0
Gordonia otitidis	249058	species	5108829	1342	747	0.0
Haemophilus pittmaniae	249188	species	2181355	118	80	0.0
Lactobacillus delbrueckii subsp. indicus	249265	subspecies	4027661	52	18	0
Cardinium endosymbiont of Encarsia pergandiella	249402	species	0	4	0	0.0
Caldanaerobacter	249529	genus	0	3	0	0.0
Streptomyces decoyicus	249567	species	64337533	10962	2312	0.0
Streptomyces asoensis	249586	species	10044300	2230	706	0.0
Gloeobacter violaceus PCC 7421	251221	strain	4659019	1258	686	0.0
Chroococcidiopsis thermalis PCC 7203	251229	strain	6689401	487	86	0.0
Candidatus Blochmannia ocreatus	251538	species	746321	43	37	0.0
Candidatus Blochmannia vicinus	251540	species	2330958	112	28	0.0
Pseudomonas syringae pv. helianthi	251654	leaf	6334495	850	298	0.0
Pseudomonas syringae group genomosp. 7	251699	species	0	52	0	0.0
Pseudomonas syringae group genomosp. 3	251701	species	6363674	1747	88	0.000294089
Pseudomonas amygdali pv. aesculi	251722	leaf	26101334	241	1	0.0
Chromobacterium subtsugae	251747	species	9525287	5992	0	0.0
Uruburuella suis	252130	species	2729985	649	339	0.0
Oceanicola	252301	genus	0	18	0	0.0
Robiginitalea	252306	genus	0	1	0	0.0
Robiginitalea biformata	252307	species	0	17	0	0.0
Maribacter	252356	genus	0	63	0	0.0
Microbulbifer thermotolerans	252514	species	7959733	1061	79	0.0
Mahella australiensis	252966	species	0	2	0	0.0
Thiospirochaeta perfilievii	252967	species	3700583	156	123	0.0
Paraburkholderia phenoliruptrix	252970	species	14160465	5886	1170	0.0
Ethanoligenens	253238	genus	0	9	0	0.0
Ethanoligenens harbinense	253239	species	9084265	1166	0	0.0
Owenweeksia hongkongensis	253245	species	0	27	0	0.0
Paenibacillus antarcticus	253703	species	5415779	149	102	0.0
Aquicella	254245	genus	0	16	0	0.0
Aquicella lusitana	254246	species	2624892	268	157	0.0
Aquicella siphonis	254247	species	2833188	240	159	0.0
Isoptericola	254250	genus	0	189	0	0.0
Marinobacter alkaliphilus	254719	species	4477497	318	66	0.0
Siminovitchia fortis	254758	species	3738453	202	130	0.0
Streptococcus halichoeri	254785	species	2026498	203	187	0.00188471
Actinobacillus genomosp. 1	254839	species	6955366	279	58	0.0
Ehrlichia ruminantium str. Welgevonden	254945	strain	3029332	4	0	0.0
Flagellimonas marinaquae	254955	species	7368591	909	114	0
Fictibacillus arsenicus	255247	species	4055461	188	141	0.0
Leuconostoc garlicum	255248	species	1715191	49	11	0.0
Dehalococcoides mccartyi CBDB1	255470	strain	1395502	5	1	0.0
Parvularculales	255473	order	0	13	0	0.0
Parvularculaceae	255474	family	0	55	0	0.0
Aurantimonadaceae	255475	family	0	314	0	0.0
Aliarcobacter cibarius	255507	species	4680152	347	64	0.0
Atlantibacter subterranea	255519	species	4778848	569	278	0.0
Halothiobacillaceae	255526	family	0	33	0	0.0
Saccharospirillaceae	255527	family	0	18	0	0.0
Chlorobaculum	256319	genus	0	80	0	0.0
Psychrobacter arenosus	256326	species	3696886	213	169	0.0
Parvibaculum	256616	genus	0	46	0	0.0
Parvibaculum lavamentivorans	256618	species	0	114	0	0.0
Glutamicibacter arilaitensis	256701	species	3926631	492	266	0.0
Gulosibacter	256818	genus	0	16	0	0.0
Gulosibacter molinativorax	256821	species	3502671	1002	549	0.0
Shewanella decolorationis	256839	species	5288357	177	79	0.0
Lentisphaera	256846	genus	0	1	0	0.0
Bordetella bronchiseptica RB50	257310	strain	5339179	71	0	0.0
Bordetella pertussis Tohama I	257313	leaf	8172378	1	0	0.0
Lactobacillus johnsonii NCC 533	257314	strain	1992676	28	1	0.0
Rickettsia typhi str. Wilmington	257363	strain	1111496	54	0	0.0
Gluconobacter thailandicus	257438	species	3649313	384	176	0.0
Roseomonas gilardii	257708	species	5412463	5161	1691	0.0
Streptococcus pseudopneumoniae	257758	species	0	5	0	0.0
Kerstersia	257820	genus	0	33	0	0.0
Glutamicibacter mysorens	257984	species	3681770	765	372	0.0
Corynebacterium resistens	258224	species	0	5	0	0.0
Rhodopseudomonas palustris CGA009	258594	strain	5467641	807	1	3.25268e-05
Liquorilactobacillus satsumensis	259059	species	2672484	74	50	0.0
uncultured Ruegeria sp.	259304	species	3805420	510	276	0.0
Psychrobacter arcticus 273-4	259536	strain	2650701	381	253	2.89058e-105
Methanococcoides burtonii DSM 6242	259564	strain	2575032	78	61	0.0
Shewanella marisflavi	260364	species	8664944	422	87	0.0
Microbulbifer agarilyticus	260552	species	4255625	491	297	0.0
Bacillus halotolerans	260554	species	75581381	466	79	0.0
Salmonella enterica subsp. enterica serovar Livingstone	260680	leaf	4762862	10	4	0.0
Campylobacter insulaenigrae	260714	species	2965394	149	12	0.0
Wolbachia endosymbiont of Drosophila yakuba	260915	species	1394392	3	2	0.0
Psychrobacter alimentarius	261164	species	6605830	462	138	0
Cyanobium sp. NS01	261284	species	2748087	996	556	0.0
Nitrosomonas sp. Is79A3	261292	species	3783444	359	239	0.0
Intestinibacter bartlettii	261299	species	3006269	146	98	0.0
Paraburkholderia phytofirmans	261302	species	0	297	0	0.0
Mycobacterium liflandii	261524	species	0	26	0	0.0
Agarivorans	261825	genus	0	26	5	0.0
Algibacter	261827	genus	0	36	0	0.0
Pleomorphomonas	261933	genus	0	39	0	0.0
Kangiella	261963	genus	0	12	0	0.0
Kangiella koreensis	261964	species	0	5	0	0.0
Kangiella aquimarina	261965	species	2687146	136	77	0.0
Marinobacter flavimaris	262076	species	4631282	462	74	0.0
Janibacter melonis	262209	species	3481073	3503	1936	0.0
Mycobacterium avium subsp. paratuberculosis K-10	262316	strain	9636813	13	1	0.0
Lysobacter gummosus	262324	species	12113227	14764	0	7.40715e-05
Thermobaculum	262406	genus	0	3	0	0.0
uncultured Methanospirillum sp.	262503	species	3926859	126	101	0.0
Exiguobacterium sibiricum 255-15	262543	strain	3040786	161	79	0.0
Mesomycoplasma hyopneumoniae J	262719	strain	897405	4	1	0.0
Mesomycoplasma hyopneumoniae 7448	262722	strain	920079	3	0	0.0
Mycoplasmopsis synoviae 53	262723	strain	799476	2	1	0.0
Thermus thermophilus HB27	262724	strain	4271214	36	0	0.0
Haemophilus influenzae R2846	262727	strain	1819370	4	0	0.0
Haemophilus influenzae R2866	262728	strain	1932306	5	0	0.0
Micromonospora maris AB-18-032	263358	strain	6732271	2528	612	0.0
Bacteriovoracaceae	263369	family	0	3	0	0.0
Peredibacter	263370	genus	0	8	0	0.0
Salipiger	263377	genus	0	211	0	0.0
Crocosphaera	263510	genus	0	2	0	0.0
uncultured Tolumonas sp.	263765	species	8018619	416	255	0.0
Yersinia aleksiciae	263819	species	8455908	359	152	0.0
Streptococcus thermophilus LMG 18311	264199	strain	1796846	1	0	0.0
Candidatus Protochlamydia amoebophila UWE25	264201	strain	2438912	95	73	0.0
Chlamydia felis Fe/C-56	264202	strain	1173791	27	20	0.0
Pseudomonas syringae pv. cerasicola	264451	leaf	6332753	410	16	0.0
Bdellovibrio bacteriovorus HD100	264462	strain	3782950	220	22	0.0
Acholeplasma hippikon	264636	species	1465667	94	72	0.0
Nostoc edaphicum	264686	species	0	11	0	0.0
Trichormus	264688	genus	0	1	0	0.0
Trichormus variabilis	264691	species	0	42	0	0.0
Peribacillus muralis	264697	species	5007018	195	106	0.0
Pseudomonas savastanoi pv. phaseolicola 1448A	264730	strain	6112448	190	0	0.0
Xylanibacter ruminicola 23	264731	strain	3619559	719	418	0.000701072
Marinomonas pontica	264739	species	3542454	158	101	0.0
Anaerofustis	264995	genus	0	3	0	0.0
Methylobacillus flagellatus KT	265072	strain	2971517	556	344	0.0
Kingella potus	265175	species	2451432	610	276	0.0
Burkholderia ubonensis subsp. mesacidophila	265293	subspecies	7840830	3056	1159	0.0
Mesoplasma florum L1	265311	strain	793224	13	1	0.0
Pontibacillus chungwhensis	265426	species	4173421	114	80	0.0
Rhodopirellula	265488	genus	0	15	0	0.0
Sulfurovum	265570	genus	0	10	0	0.0
Rhodopirellula baltica	265606	species	0	15	0	0.0
Vibrio ponticus	265668	species	4796932	112	74	0.0
Hydrogenovibrio thermophilus	265883	species	2612894	267	137	0.0
Mycobacterium pseudoshottsii	265949	species	18409277	1171	1	0.0
Komagataeibacter saccharivorans	265959	species	7496168	1686	840	0.0
Komagataeibacter nataicola	265960	species	11444925	3067	383	0.0
Serinicoccus	265976	genus	0	161	0	0.0
Methylovorus glucosotrophus	266009	species	0	29	0	0.0
Pseudoxanthomonas koreensis	266061	species	2978518	4759	2563	0.0
Pseudoxanthomonas daejeonensis	266062	species	3520644	6549	3502	9.91536e-05
Rubrobacter xylanophilus DSM 9941	266117	strain	3225748	1552	838	0.0
Cupriavidus metallidurans CH34	266264	strain	6913352	1261	108	0.0
Paraburkholderia xenovorans LB400	266265	strain	19434089	6915	2555	8.97609e-06
Kaistella antarctica	266748	species	3137220	982	713	0.0
Kaistella jeonii	266749	species	3288745	1074	767	0.0
Microbulbifer variabilis	266805	species	4855835	263	151	0.0
Sinorhizobium meliloti 1021	266834	strain	6691694	44	0	0.0
Mesorhizobium japonicum MAFF 303099	266835	strain	7596297	2682	886	0.0
Kineococcus radiotolerans SRS30216 = ATCC BAA-149	266940	strain	4956672	3176	1734	0.0
Qipengyuania seohaensis	266951	species	2942673	2717	1556	0.0
