name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Streptomyces prasinus	67345	species	15228990	2331	124	0.0
Streptomyces prunicolor	67348	species	10948847	1450	495	0.0
Streptomyces pseudovenezuelae	67350	species	50266490	6847	654	0.0
Streptomyces californicus	67351	species	48202677	5406	251	0.0
Kitasatospora purpeofusca	67352	species	64296914	17309	3116	0.0
Streptomyces rubiginosohelvolus	67362	species	7738856	821	205	0.0
Streptomyces tanashiensis	67367	species	8694918	1737	746	0.0
Streptomyces xanthochromogenes	67384	species	7726624	1518	619	0.0
Streptomyces xanthophaeus	67385	species	34594599	5396	1484	0.0
Psychromonas	67572	genus	0	8	0	0.0
Rheinheimera	67575	genus	0	20	0	0.0
Streptomyces viridosporus	67581	species	0	30	0	0.0
Edwardsiella ictaluri	67780	species	281370538	781	212	0.0
Thermodesulfobacteria	67799	class	0	2	0	0.0
Candidatus Bipolaricaulota	67810	phylum	0	5	0	0.0
Armatimonadota	67819	phylum	0	13	0	0.0
Citrobacter farmeri	67824	species	16087115	627	179	0.0
Citrobacter rodentium	67825	species	5346827	509	0	0.0
Citrobacter sedlakii	67826	species	4967243	304	23	0.0
Citrobacter werkmanii	67827	species	40735684	808	51	0.0
Citrobacter gillenii	67828	species	5121064	162	5	0.0
Actinobacillus succinogenes	67854	species	0	6	0	0.0
Streptomyces hygroscopicus subsp. hygroscopicus	68042	subspecies	9682870	1531	702	0.0
Streptomyces libani	68043	species	0	15	0	0.0
Streptomyces libani subsp. libani	68044	subspecies	9201100	917	96	0.0
Kitasatospora albolonga	68173	species	8027788	1877	489	0.0
Streptomyces anthocyanicus	68174	species	53062239	3032	325	0.0
Streptomyces antimycoticus	68175	species	20598452	2759	490	0.0
Streptomyces bacillaris	68179	species	7888441	866	146	0.0
Streptomyces clavifer	68188	species	16899926	2284	141	0.0
Streptomyces cyaneogriseus	68192	species	0	25	0	0.0
Streptomyces flavofungini	68200	species	9362490	1911	830	0.0
Streptomyces fungicidicus	68203	species	54854151	1329	177	0.0
Streptomyces globosus	68209	species	7535750	1718	736	0.0
Streptomyces graminofaciens	68212	species	11602651	1735	811	0.0
Streptomyces griseoaurantiacus	68213	species	15298881	2823	115	0.0
Streptomyces griseochromogenes	68214	species	10764674	1744	827	0.0
Kitasatospora herbaricolor	68217	species	19449757	5687	2218	0.0
Streptomyces iakyrus	68219	species	9116509	1290	426	0.0
Streptomyces longwoodensis	68231	species	84186266	7398	1181	0.0
Streptomyces luteogriseus	68233	species	18331903	2633	0	0.0
Streptomyces mirabilis	68239	species	58840409	5447	1202	0.0
Streptomyces olivoreticuli	68246	species	8307379	1798	830	0.0
Streptomyces pactum	68249	species	8550793	1385	608	0.0
Streptomyces spectabilis	68270	species	19312825	4268	1186	0.0
Streptomyces tauricus	68274	species	10308633	1545	345	0.0
Streptomyces tuirus	68278	species	7561001	1061	376	0.0
Streptomyces violaceusniger	68280	species	0	15	0	0.0
Streptomyces zaomyceticus	68286	species	66614976	8943	757	0.0
Mesorhizobium	68287	genus	0	8270	1583	0.0
Cyclobacterium	68288	genus	0	16	0	0.0
Thermoanaerobacterales	68295	order	0	21	0	0.0
Syntrophomonadaceae	68298	family	0	3	0	0.0
Erwinia aphidicola	68334	species	403118983	784	274	0.0
Coprothermobacter	68335	genus	0	1	0	0.0
Deferribacteres	68337	class	0	8	0	0.0
Sphingomonas leidyi	68569	species	4958552	9741	4889	0.0
Streptococcus infantis	68892	species	1707667	20	15	0.0
Cupriavidus basilensis	68895	species	26524196	16308	4680	0.0
Deinococcus geothermalis	68909	species	0	20	0	0.0
Thermales	68933	order	0	121	0	0.0
Methanopyrales	68985	order	0	1	0	0.0
Thermococcus kodakarensis KOD1	69014	strain	2088737	27	0	0.0
Enterobacter cancerogenus	69218	species	29732899	1573	102	0.0
Enterobacter cloacae subsp. dissolvens	69219	subspecies	5252967	116	15	0.0
Lelliottia nimipressuralis	69220	species	4709180	306	117	0.0
Pectobacterium cacticida	69221	species	12348925	496	74	0.0
Musicola paradisiaca	69223	species	0	54	0	0.0
Phyllobacteriaceae	69277	family	0	1213	0	0.0
Pseudoxanthomonas japonensis	69284	species	4487544	11365	5860	0.0
Pseudomonas sp. VLB120	69328	species	5966222	507	19	0.0
Microbacterium schleiferi	69362	species	3296665	701	365	0.0
Microbacterium trichothecenolyticum	69370	species	4636707	1755	931	0.0
Caulobacter henricii	69395	species	3957288	15999	12793	0.00923428
Petrotoga mobilis	69499	species	0	2	0	0.0
Natrinema pellirubrum	69525	species	0	35	0	0.0
Natrinema pallidum	69527	species	7612601	1182	3	0.0
Moritella yayanosii	69539	species	4433651	60	38	0.0
Desulfuromonadales	69541	order	0	221	0	0.0
Cryobacterium	69578	genus	0	127	0	0.0
Sulfurisphaera ohwakuensis	69656	species	5565040	41	25	0.0
Hyphomonadaceae	69657	family	0	162	0	0.0
Caulobacter sp. FWC26	69665	species	4869030	9609	5461	0.000786052
Caulobacter mirabilis	69666	species	4577265	9662	6262	0.0
Treponema vincentii	69710	species	13644841	269	48	0.0
Treponema socranskii subsp. buccale	69713	subspecies	5672283	273	115	0.0
Selenomonas sputigena	69823	species	2740586	530	233	0.0
Candidatus Phytoplasma solani	69896	species	4004757	34	9	0.0
Xanthomonas arboricola pv. pruni	69929	leaf	36224881	1471	17	0.0
Azorhizophilus paspali	69963	species	4651599	1612	373	0.0
Azotobacter salinestris	69964	species	5292366	2408	825	0.0
Macrococcus	69965	genus	0	6	0	0.0
Macrococcoides caseolyticum	69966	species	20057492	145	37	0.0
Macrococcus equipercicus	69967	species	2182654	70	48	0.0
Macrococcus bovicus	69968	species	2157095	55	36	0.0
Staphylococcus condimenti	70255	species	13388632	194	23	0.0
Staphylococcus piscifermentans	70258	species	2613271	26	12	0.0
Acinetobacter variabilis	70346	species	20620743	393	57	0.0
Acinetobacter dispersus	70348	species	4024840	63	31	0.0
Frateuria	70411	genus	0	363	0	0.0
Pyrococcus horikoshii OT3	70601	strain	1738505	7	6	0.0
Pyrobaculum neutrophilum	70771	species	0	2	0	0.0
Hydrogenophilus	70774	genus	0	27	0	0.0
Pseudomonas plecoglossicida	70775	species	22756519	2985	246	0.0
Nodularia spumigena	70799	species	0	11	0	0.0
Salmonella enterica subsp. enterica serovar Minnesota	70803	leaf	10319548	20	9	0.0
Aeromonas popoffii	70856	species	4889561	352	127	0.0
Shewanella oneidensis	70863	species	0	7	0	0.0
Lewinella	70994	genus	0	2	0	0.0
Pseudanabaena mucicola	71190	species	0	1	0	0.0
Mammaliicoccus vitulinus	71237	species	13133987	154	21	0.0
Corynebacterium confusum	71254	species	2485332	506	272	0.0
Mesorhizobium amorphae	71433	species	0	114	0	0.0
Enterococcus raffinosus	71452	species	21075647	219	26	0.0
Brenneria	71655	genus	0	56	0	0.0
Waddlia chondrophila	71667	species	0	1	0	0.0
Thermococcus gorgonarius	71997	species	1674122	37	27	0.0
Thermococcus pacificus	71998	species	1785673	80	50	0.0
Kocuria palustris	71999	species	2854447	858	474	0.0
Kocuria rhizophila	72000	species	22002389	4063	338	3.71387e-05
Helcococcus ovis	72026	species	7265728	104	23	0.0
Citromicrobium	72173	genus	0	300	0	0.0
Thiotrichales	72273	order	0	20	0	0.0
Pseudomonadales	72274	order	0	4095	0	0.0
Alteromonadaceae	72275	family	0	46	0	0.0
Ectothiorhodospiraceae	72276	family	0	380	0	0.0
Helicobacteraceae	72293	family	0	2	0	0.0
Campylobacteraceae	72294	family	0	10	0	0.0
Bacillus mojavensis	72360	species	12178098	139	38	0.0
Bacillus vallismortis	72361	species	12496500	187	78	0.0
Klebsiella pneumoniae subsp. pneumoniae	72407	subspecies	993035030	116	17	0.0
Staphylococcus capitis subsp. capitis	72758	subspecies	14985024	47	9	0.0
Tessaracoccus	72763	genus	0	218	1	0.0
Thermococcus siculi	72803	species	2029167	70	42	0.0
Aeromonas encheleia	73010	species	8992636	1506	411	0.0
Dechloromonas	73029	genus	0	309	0	0.0
Streptomyces seoulensis	73044	species	12968519	2437	812	0.0
Thiocystis violascens	73141	species	0	99	0	0.0
Methylocaldum	73778	genus	0	26	0	0.0
Methylocaldum szegediense	73780	species	4895372	769	465	0.0
Thermaerobacter	73918	genus	0	109	0	0.0
Thermaerobacter marianensis	73919	species	0	39	0	0.0
Roseovarius	74030	genus	0	313	0	0.0
Roseovarius tolerans	74031	species	3855105	1334	688	0.0
Antarctobacter	74032	genus	0	7	0	0.0
Antarctobacter heliothermus	74033	species	5331190	987	543	0.0
Photobacterium profundum	74109	species	0	2	0	0.0
Verrucomicrobiota	74201	phylum	0	14	0	0.0
Brevundimonas subvibrioides	74313	species	6273153	31472	13463	0.00536755
Brevundimonas intermedia	74315	species	3604506	10238	6478	0.000483772
Maricaulis	74317	genus	0	67	0	0.0
Maricaulis maris	74318	species	3142398	1461	832	0.0
Brevundimonas staleyi	74326	species	4127134	33117	26088	0.00213802
Brevundimonas mediterranea	74329	species	3383373	10564	6054	0.00185453
Gracilibacillus	74385	genus	0	3	0	0.0
Collinsella aerofaciens	74426	species	11488285	1351	226	0.0
Prochlorococcus marinus str. MIT 9312	74546	strain	1709204	17	11	0.0
Prochlorococcus marinus str. MIT 9313	74547	strain	2410873	25	8	0.0
Entomoplasma freundtii	74700	species	838114	7	6	0.0
Staphylococcus capitis subsp. urealyticus	74703	subspecies	50923835	20	5	0.0
Frankiaceae	74712	family	0	173	0	0.0
Stutzerimonas balearica	74829	species	17729949	6880	606	0.0
Ferroplasma acidiphilum	74969	species	3671484	22	6	0.0
Paraburkholderia caribensis	75105	species	44295672	10680	716	0.0
Streptomyces autolyticus	75293	species	10184660	1120	117	0.0
Saccharomonospora xinjiangensis	75294	species	4713652	1193	665	0.0
Rhodanobacter	75309	genus	0	2139	9	0.0
Micropruina glycogenica	75385	species	3844677	1382	789	0.0
Pseudomonas mandelii	75612	species	14030746	971	54	0.0
Duganella	75654	genus	0	376	0	0.0
Campylobacter lanienae	75658	species	1594554	11	0	0.0
Duganella zoogloeoides	75659	species	6321842	10509	6678	0.00292683
Oxalobacteraceae	75682	family	0	3437	132	0.0
Neptunomonas	75687	genus	0	1	0	0.0
Pseudomonas sp. 273	75692	species	7477410	3428	955	0.0
Castellaniella defragrans	75697	species	0	250	0	0.0
Rhodocyclaceae	75787	family	0	880	0	0.0
Thermocrinis	75905	genus	0	3	0	0.0
Thermocrinis ruber	75906	species	1521037	19	11	0.0
Mannheimia	75984	genus	0	10	0	0.0
Mannheimia haemolytica	75985	species	383951078	234	98	0.0
Aromatoleum aromaticum EbN1	76114	strain	4727255	4190	475	0.0
Aromatoleum bremense	76115	species	4376837	4940	2338	0.0
Aromatoleum petrolei	76116	species	5407396	5092	2175	0.0
Hoylesella enoeca	76123	species	2861432	96	63	0.0
Vibrio rumoiensis	76258	species	4207152	77	41	0.0
Ferribacterium limneticum	76259	species	17000930	8155	2082	0.0
Nostoc sp. ATCC 53789	76335	species	8653730	223	53	0.0
Campylobacter hominis	76517	species	1718079	38	16	0.0
Cellulophaga baltica	76594	species	0	17	0	0.0
Mycoplasmopsis gallopavonis	76629	species	1028044	13	6	0.0
Thermobacillus	76632	genus	0	9	0	0.0
Mycetocola	76634	genus	0	15	0	0.0
Roseateles depolymerans	76731	species	5681722	8145	4846	0.00039101
Pseudomonas orientalis	76758	species	53687981	3519	541	0.0
Pseudomonas monteilii	76759	species	78449679	2485	343	0.0
Pseudomonas rhodesiae	76760	species	41895924	2494	564	0.0
Pseudomonas veronii	76761	species	42236305	2993	367	0
Xanthomonas citri pv. aurantifolii	76802	leaf	20540496	572	23	0.0
Myroides	76831	genus	0	24	0	0.0
Myroides odoratimimus	76832	species	16272829	167	16	0.0
Actinobaculum	76833	genus	0	5	0	0.0
Solibacillus silvestris	76853	species	0	2	0	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	4471687	4	0	0.0
Fusobacterium polymorphum	76857	species	85678214	336	61	0.0
Fusobacterium animalis	76859	species	120659322	335	67	0.0
Streptococcus constellatus	76860	species	7901522	74	2	0.0
Cellulomonas iranensis	76862	species	4046676	2268	1122	0.0
Pseudomonas putida GB-1	76869	strain	6078430	403	15	0.0
Caldivirga maquilingensis	76887	species	0	1	0	0.0
Asticcacaulis	76890	genus	0	187	0	0.0
Caulobacteraceae	76892	family	0	2632	0	0.0
Helicobacter typhlonius	76936	species	1920832	33	10	0.0
Sphingobium herbicidovorans	76947	species	4240798	3964	1909	0.000387382
Thiorhodovibrio winogradskyi	77007	species	5478625	1258	732	0.0
Cylindrospermopsis	77021	genus	0	18	0	0.0
Cylindrospermopsis raciborskii	77022	species	0	6	0	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	3895384	1	0	0.0
Segatella bryantii	77095	species	10387467	293	62	0.0
Vreelandella aquamarina	77097	species	22025350	1669	612	0.0
Wolbachia endosymbiont of Encarsia formosa	77125	species	1240520	3	2	0.0
Pseudoalteromonas distincta	77608	species	4531445	70	8	0.0
Bifidobacterium subtile	77635	species	2822354	405	240	0.0
Pantoea agglomerans pv. betae	77834	leaf	5041798	31	9	0.0
Parascardovia denticolens	78258	species	0	1	0	0.0
Scardovia inopinata	78259	species	0	4	0	0.0
Pseudomonas mosselii	78327	species	47184587	4861	532	0.0
Mycobacterium canetti	78331	species	4515631	58	19	0.0
Bifidobacterium pullorum subsp. gallinarum	78344	subspecies	2414462	480	265	0.0
Pectobacterium odoriferum	78398	species	5100258	99	16	0.0
Bifidobacterium pullorum	78448	species	0	34	0	0.0
Allorhizobium	78526	genus	0	20	0	0.0
Streptococcus viridans	78535	species	1998575	27	10	0.0
Pseudomonas migulae	78543	species	13010717	1500	530	0.0
Asticcacaulis excentricus	78587	species	3793195	1759	782	0.0
Desulfosporosinus	79206	genus	0	5	0	0.0
Desulfosporosinus meridiei	79209	species	0	1	0	0.0
Paenibacillus chitinolyticus	79263	species	18826766	1198	347	0.0
Chitinophaga	79328	genus	0	346	44	0.0
Chitinophaga pinensis	79329	species	0	18	0	0.0
Heliorestis	79598	genus	0	4	0	0.0
Denitrobacterium	79603	genus	0	2	0	0.0
Denitrobacterium detoxificans	79604	species	2446250	275	174	0.0
Shouchella clausii	79880	species	38045817	393	79	0.0
Sutcliffiella horikoshii	79883	species	29972690	380	109	0.0
Alkalihalophilus pseudofirmus	79885	species	8206485	121	19	0.0
Methanothermobacter marburgensis str. Marburg	79929	strain	1639135	11	0	0.0
Erwinia pyrifoliae	79967	species	20577102	879	24	0.0
Thioflavicoccus mobilis	80679	species	0	102	0	0.0
Haliangium ochraceum	80816	species	0	321	0	0.0
Burkholderiales	80840	order	0	16505	24	0.0
Herbaspirillum rubrisubalbicans	80842	species	5617593	2939	127	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080064	19	0	0.0
Wolbachia endosymbiont of Litomosoides sigmodontis	80850	species	2091604	14	0	0.0
Streptomyces cyanogenus	80860	species	8773899	1503	642	0.0
Comamonadaceae	80864	family	0	10233	709	0.0
Delftia	80865	genus	0	6976	2121	0.0
Delftia acidovorans	80866	species	40234425	18381	2151	2.39708e-05
Paracidovorax avenae	80867	species	0	671	0	0.0
Paracidovorax citrulli	80869	species	61481265	19213	5265	0
Acidovorax temperans	80878	species	4730769	4650	2260	0.0
Treponema brennaborense	81028	species	0	2	0	0.0
Hyphomonas neptunium	81032	species	0	74	0	0.0
Saccharococcus caldoxylosilyticus	81408	species	15504238	527	77	0.0
Methanofollis	81416	genus	0	5	0	0.0
Desulfovibrio aminophilus	81425	species	3503674	1077	604	0.0
Mesoplasma melaleucae	81459	species	845295	13	11	0.0
Mesoplasma lactucae ATCC 49193	81460	strain	1674858	21	17	0.0
Thermanaerovibrio	81461	genus	0	1	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	0	5	0	0.0
Anaeromusa	81463	genus	0	3	0	0.0
Aminobacterium colombiense	81468	species	0	2	0	0.0
Frateuria aurantia	81475	species	0	90	0	0.0
Rhodoferax antarcticus	81479	species	4055436	2474	1587	0.0
Methylovorus	81682	genus	0	44	0	0.0
Enterococcaceae	81852	family	0	12	0	0.0
Vagococcus lutrae	81947	species	20532747	233	36	0.0
Rhizobiaceae	82115	family	0	3176	20	0.0
Acetobacterium dehalogenans	82116	species	0	7	0	0.0
Fannyhessea vaginae	82135	species	1447017	31	17	0.0
Streptococcus pluranimalium	82348	species	10436779	113	25	0.0
Paracoccus pantotrophus	82367	species	13295370	5877	571	0.0
Microbacterium oxydans	82380	species	15337112	3546	747	0.0
Cupriavidus gilardii	82541	species	22910224	26576	3491	0.0
Cupriavidus pauculus	82633	species	19725309	15703	7989	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	125	81	0.0
Liquorilactobacillus nagelii	82688	species	2547117	43	31	0.0
Salmonella enterica subsp. enterica serovar Muenster	82689	leaf	19859206	7	1	0.0
Desemzia	82800	genus	0	1	0	0.0
Desemzia incerta	82801	species	2419701	25	16	0.0
Trichococcus	82802	genus	0	14	0	0.0
Trichococcus flocculiformis	82803	species	3089699	85	37	0.0
Buttiauxella	82976	genus	0	30	0	0.0
Buttiauxella agrestis	82977	species	4566254	176	84	0.0
Leminorella	82980	genus	0	25	0	0.0
Leminorella grimontii	82981	species	4335527	359	192	0.0
Obesumbacterium	82982	genus	0	3	0	0.0
Obesumbacterium proteus	82983	species	5011796	160	57	0.0
Pragia fontium	82985	species	8133333	179	31	0.0
Tatumella	82986	genus	0	4	0	0.0
Tatumella ptyseos	82987	species	6803402	182	124	0.0
Buttiauxella ferragutiae	82989	species	5286310	157	30	0.0
Serratia plymuthica	82996	species	65968241	2556	424	0.0
Sulfitobacter mediterraneus	83219	species	12480309	1599	747	0.0
Xanthomonas hortorum pv. vitians	83224	leaf	10949103	1378	16	0.0
Mycobacteroides immunogenum	83262	species	16586545	1862	51	0.0
Aminobacter aminovorans	83263	species	6890726	1956	167	0.0
Aminobacter niigataensis	83265	species	5357197	2267	374	0.0
Mycobacterium tuberculosis CDC1551	83331	strain	4403837	2	1	0.0
Escherichia coli O157:H7	83334	leaf	763539770	19	5	0.0
Streptomyces althioticus	83380	species	31168504	5489	823	0.0
Archangium minus	83450	species	13217192	4091	400	0.0
Archangium violaceum	83451	species	52474367	17652	6373	0.0
Melittangium boletus	83453	species	0	347	0	0.0
Myxococcus stipitatus	83455	species	20477616	6869	2543	0.0
Corallococcus	83461	genus	0	1453	4	0.0
Companilactobacillus paralimentarius	83526	species	21747674	65	26	0.0
Parachlamydia	83551	genus	0	1	0	0.0
Parachlamydia acanthamoebae	83552	species	0	1	0	0.0
Chlamydia psittaci	83554	species	15194731	23	2	0.0
Chlamydia abortus	83555	species	16184492	15	6	0.0
Chlamydia pneumoniae	83558	species	11063904	22	16	0.0
Chlamydia suis	83559	species	8703372	30	12	0.0
Chlamydia muridarum	83560	species	6473452	11	7	0.0
Desulfosarcina ovata	83564	species	0	62	0	0.0
Psychroflexus	83612	genus	0	5	0	0.0
Luteimonas	83614	genus	0	1417	4	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	3600	738	1.62062e-11
Pseudoxanthomonas	83618	genus	0	3625	50	0.0
Bradyrhizobium commune	83627	species	7622528	2217	998	0.0
Bradyrhizobium genosp. L	83637	species	7401610	3082	1409	0.0
Leclercia	83654	genus	0	393	12	0.0
Leclercia adecarboxylata	83655	species	106648252	3667	624	0.0
Streptomyces tsukubensis	83656	species	24588597	4344	1208	0.0
Curtobacterium flaccumfaciens pv. betae	83664	leaf	3711507	269	56	0.0
Nocardiopsidaceae	83676	family	0	261	0	0.0
Thermobifida	83677	genus	0	84	0	0.0
Nonomuraea	83681	genus	0	901	3	0.0
Lactobacillus amylolyticus	83683	species	3237230	32	0	0.0
Lactobacillus delbrueckii subsp. delbrueckii	83684	subspecies	7841725	39	7	0.0
Succinivibrionaceae	83763	family	0	1	0	0.0
Succinivibrio dextrinosolvens	83771	species	6318491	82	48	0.0
Kineosporiaceae	83778	family	0	107	0	0.0
Methanocorpusculum labreanum	83984	species	0	1	0	0.0
Methanoculleus bourgensis	83986	species	2859299	293	67	0.0
Clostridium aceticum	84022	species	4207037	54	36	0.0
Clostridium autoethanogenum	84023	species	4349910	48	0	0.0
Lacrimispora saccharolytica	84030	species	0	1	0	0.0
Clostridium thermosuccinogenes	84032	species	4731216	92	72	0.0
Gordonia alkanivorans	84096	species	10018866	2359	311	0.0
Coriobacteriaceae	84107	family	0	30	0	0.0
Slackia	84108	genus	0	4	0	0.0
Slackia heliotrinireducens	84110	species	3166158	462	0	0.0
Eggerthella	84111	genus	0	68	0	0.0
Eggerthella lenta	84112	species	38217221	4412	791	0.0
Gemella sanguinis	84135	species	1796606	18	14	0.0
Paramagnetospirillum magneticum	84159	species	0	182	0	0.0
Cryptobacterium	84162	genus	0	1	0	0.0
Cryptobacterium curtum	84163	species	0	3	0	0.0
Microbacterium chocolatum	84292	species	3168630	918	444	0.0
Virgibacillus	84406	genus	0	24	0	0.0
Lysobacter antibioticus	84531	species	11681564	20157	6402	5.8508e-05
Sodalis	84565	genus	0	1217	448	0.0
Sphingobacteriaceae	84566	family	0	182	0	0.0
Pedobacter	84567	genus	0	304	97	0.0
Parasynechococcus marenigrum WH 8102	84588	strain	2434428	185	68	0.0
Taylorella asinigenitalis	84590	species	0	4	0	0.0
Gordonia polyisoprenivorans	84595	species	30275893	6131	594	0.0
Aeromonadaceae	84642	family	0	541	0	0.0
Beutenbergia	84756	genus	0	39	0	0.0
Beutenbergia cavernae	84757	species	0	129	0	0.0
Desulfotalea psychrophila	84980	species	0	8	0	0.0
Acidimicrobiia	84992	class	0	42	0	0.0
Acidimicrobiales	84993	order	0	487	0	0.0
Acidimicrobiaceae	84994	family	0	7	0	0.0
Rubrobacteria	84995	class	0	19	0	0.0
Rubrobacterales	84996	order	0	130	0	0.0
Rubrobacteraceae	84997	family	0	69	0	0.0
Coriobacteriia	84998	class	0	109	0	0.0
Coriobacteriales	84999	order	0	167	0	0.0
Sphaerobacterales	85001	order	0	38	0	0.0
Sphaerobacteraceae	85002	family	0	13	0	0.0
Bifidobacteriales	85004	order	0	86	0	0.0
Micrococcales	85006	order	0	3915	5	0.0
Mycobacteriales	85007	order	0	2852	2	0.0
Micromonosporales	85008	order	0	464	0	0.0
Propionibacteriales	85009	order	0	906	0	0.0
Pseudonocardiales	85010	order	0	558	0	0.0
Kitasatosporales	85011	order	0	1913	0	0.0
Streptosporangiales	85012	order	0	612	0	0.0
Frankiales	85013	order	0	50	0	0.0
Glycomycetales	85014	order	0	11	0	0.0
Nocardioidaceae	85015	family	0	1585	0	0.0
Cellulomonadaceae	85016	family	0	258	0	0.0
Promicromonosporaceae	85017	family	0	192	0	0.0
Dermatophilaceae	85018	family	0	9	0	0.0
Brevibacteriaceae	85019	family	0	96	0	0.0
Dermabacteraceae	85020	family	0	109	0	0.0
Intrasporangiaceae	85021	family	0	387	0	0.0
Jonesiaceae	85022	family	0	3	0	0.0
Microbacteriaceae	85023	family	0	2984	80	0.0
Nocardiaceae	85025	family	0	1429	0	0.0
Gordoniaceae	85026	family	0	201	0	0.0
Tsukamurellaceae	85028	family	0	56	0	0.0
Dietziaceae	85029	family	0	54	0	0.0
Geodermatophilaceae	85030	family	0	365	0	0.0
Nakamurellaceae	85031	family	0	77	0	0.0
Acidothermaceae	85032	family	0	8	0	0.0
Sporichthyaceae	85033	family	0	40	0	0.0
Glycomycetaceae	85034	family	0	34	0	0.0
Williamsia	85043	genus	0	26	0	0.0
Allochromatium	85072	genus	0	101	0	0.0
Thermochromatium	85073	genus	0	17	0	0.0
Marichromatium	85076	genus	0	63	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	0	52	0	0.0
Halorhodospira	85108	genus	0	27	0	0.0
Rothia nasimurium	85336	species	2526221	155	61	0.0
Mannheimia granulomatis	85402	species	4613223	91	50	0.0
Mannheimia varigena	85404	species	6553455	136	25	0.0
Bosea	85413	genus	0	1500	32	0.0
Photobacterium damselae subsp. damselae	85581	subspecies	74464983	186	34	0.0
Candidatus Phytoplasma asteris	85620	species	1440677	17	3	0.0
Salisediminibacterium selenitireducens	85683	species	0	5	0	0.0
Mycolicibacterium monacense	85693	species	6042466	1762	733	0.0
Achromobacter xylosoxidans	85698	species	134286157	31309	4749	0
Bartonella tribocorum	85701	species	2631180	35	0	0.0
Thermacetogenium phaeum	85874	species	0	7	0	0.0
Helicobacter pylori J99	85963	strain	3342197	3	0	0.0
Mycolicibacterium brumae	85968	species	3988920	1281	645	0.0
Chlamydia pecorum	85991	species	3334021	11	5	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	73573392	232	32	0.0
Idiomarina abyssalis	86102	species	2610628	86	43	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	23	13	0.0
Syntrophothermus lipocalidus	86170	species	0	5	0	0.0
Micrococcus antarcticus	86171	species	2608523	789	71	0.0
Microbulbifer elongatus	86173	species	4196952	548	312	0.0
Pseudomonas lundensis	86185	species	14615492	1435	302	0.0
Stenotrophomonas geniculata	86188	species	13657855	5528	914	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	116580950	2040	380	0.0
Saccharophagus degradans	86304	species	5178381	122	74	0.0
Mogibacterium	86331	genus	0	3	0	0.0
Clostridium pasteurianum BC1	86416	strain	5044100	60	51	0.0
Mesomycoplasma dispar	86660	species	3234868	48	5	0.0
Bacillus carboniphilus	86663	species	3715404	49	42	0.0
Priestia flexa	86664	species	24014701	247	47	0.0
Halalkalibacterium halodurans	86665	species	4315604	73	5	0.0
Pseudomonas cannabina	86840	species	0	28	0	0.0
Pseudomonas amygdali pv. sesami	86841	leaf	6324674	113	28	0.0
Borreliella sinica	87162	species	1016493	7	4	0.0
Ruoffia tabacinasalis	87458	species	2363336	29	24	0.0
Aerococcus christensenii	87541	species	3348819	50	5	0.0
Pseudoalteromonas sp. PS1M3	87791	species	4351630	64	17	0.0
Burkholderia multivorans	87883	species	317698285	20294	5308	0.0
Treponema primitia	88058	species	0	6	0	0.0
Modestobacter	88138	genus	0	77	0	0.0
Thermus antranikianii	88190	species	4606863	423	125	0.0
Methanocorpusculaceae	88404	family	0	2	0	0.0
Dorea longicatena	88431	species	9542076	169	92	0.0
Caulobacter segnis	88688	species	15516253	42388	16598	2.18749e-88
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	223	0	0.0
Natrinema	88723	genus	0	255	1	0.0
Natrinema versiforme	88724	species	4674473	808	347	0.0
Ferribacterium	88875	genus	0	108	0	0.0
Borreliella spielmanii	88916	species	1010126	5	2	0.0
Blautia luti	89014	species	3741599	71	48	0.0
Gordonia amicalis	89053	species	10350793	2095	201	0.0
Ligilactobacillus acidipiscis	89059	species	7883715	72	17	0.0
Pseudomonas abietaniphila	89065	species	6552522	1105	604	0.0
Ignavigranum	89092	genus	0	1	0	0.0
Ignavigranum ruoffiae	89093	species	1949382	29	17	0.0
Peptacetobacter hiranonis	89152	species	5056594	68	44	0.0
[Clostridium] hylemonae	89153	species	7935940	225	16	0.0
Corynebacterium terpenotabidum	89154	species	0	15	0	0.0
Ruegeria pomeroyi	89184	species	4131101	1353	0	0.0
Cytophagaceae	89373	family	0	17	0	0.0
Saprospiraceae	89374	family	0	5	0	0.0
Glaciecola	89404	genus	0	1	0	0.0
Gluconacetobacter	89583	genus	0	45	0	0.0
Neoehrlichia mikurensis	89586	species	2473006	41	0	0.0
Hymenobacter	89966	genus	0	1694	771	0.0
Leptospira interrogans serovar Icterohaemorrhagiae	90062	leaf	14145383	6	5	0.0
Salmonella enterica subsp. enterica serovar Saintpaul	90105	leaf	58617197	10	3	0.0
Moraxella canis	90239	species	2187333	77	37	0.0
Moraxella lincolnii	90241	species	4429821	110	45	0.0
Oligella	90243	genus	0	3	0	0.0
