name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Mycobacterium gordonae	1778	species	7319570	1703	807	0.0
Mycobacterium malmoense	1780	species	10639557	2868	0	0.0
Mycobacterium marinum	1781	species	38728203	1803	128	0.0
Mycobacterium simiae	1784	species	5788994	1576	856	0.0
Mycolicibacter terrae	1788	species	9098503	3167	1320	0.0
Mycobacterium xenopi	1789	species	4917655	1258	548	0.0
Mycolicibacterium aurum	1791	species	6035584	2255	1268	0.0
Mycolicibacterium chitae	1792	species	10943830	4450	6	0.0
Mycolicibacterium fallax	1793	species	4156821	2174	1085	0.0
Mycolicibacterium gadium	1794	species	5964999	1908	1002	0.0
Mycolicibacterium neoaurum	1795	species	16599520	4609	1246	0.0
Mycolicibacterium senegalense	1796	species	6086722	1568	204	0.0
Mycolicibacterium thermoresistibile	1797	species	4950685	1931	935	0.0
Mycolicibacterium aichiense	1799	species	5925482	1909	988	0.0
Mycolicibacterium chubuense	1800	species	0	154	0	0.0
Mycolicibacterium diernhoferi	1801	species	5998503	2196	1114	8.93247e-06
Mycolicibacterium farcinogenes	1802	species	12883863	3398	1059	0.0
Mycolicibacterium gilvum	1804	species	0	111	0	0.0
Mycobacterium tuberculosis variant microti	1806	leaf	17518707	30	1	0.0
Mycobacterium ulcerans	1809	species	23443964	2637	67	0.0
Mycolicibacterium vaccae	1810	species	0	171	0	0.0
Amycolatopsis	1813	genus	0	5711	532	0.0
Amycolatopsis methanolica	1814	species	0	226	0	0.0
Nocardia	1817	genus	0	2961	112	0.0
Nocardia otitidiscaviarum	1823	species	7687583	2727	1398	0.0
Nocardia asteroides	1824	species	28122808	13694	6452	0.0
Rhodococcus	1827	genus	0	9827	3374	0.0
Rhodococcoides fascians	1828	species	16655625	3362	885	8.65416e-06
Rhodococcus rhodochrous	1829	species	29353130	5642	1052	3.8625e-06
Rhodococcus ruber	1830	species	52177229	4614	827	0
Rhodococcus erythropolis	1833	species	61376686	1947	471	2.55795e-06
Saccharopolyspora	1835	genus	0	494	0	0.0
Saccharopolyspora erythraea	1836	species	16549549	7807	1482	0.0
Nocardioides	1839	genus	0	3711	166	0.0
Pseudonocardia	1847	genus	0	1202	45	0.0
Actinopolyspora	1849	genus	0	44	0	0.0
Saccharomonospora	1851	genus	0	41	0	0.0
Saccharomonospora viridis	1852	species	0	75	0	0.0
Frankia	1854	genus	0	158	0	0.0
Frankia sp. ArI3	1858	species	7541222	3972	2095	0.0
Frankia alni	1859	species	0	241	0	0.0
Geodermatophilus	1860	genus	0	133	0	0.0
Geodermatophilus obscurus	1861	species	0	256	0	0.0
Dermatophilus	1862	genus	0	6	0	0.0
Dermatophilus congolensis	1863	species	2627820	270	169	1.85286e-05
Actinoplanes	1865	genus	0	1288	69	0.0
Actinoplanes missouriensis	1866	species	0	239	0	0.0
Actinoplanes teichomyceticus	1867	species	0	278	0	0.0
Micromonospora	1873	genus	0	5700	631	0.0
Micromonospora chalcea	1874	species	6861996	3123	780	0.0
Streptomyces	1883	genus	0	135229	51998	0.0
Streptomyces actuosus	1885	species	8145579	2387	1149	0.0
Streptomyces albidoflavus	1886	species	220151099	8802	851	0
Streptomyces albus	1888	species	16102625	4748	2257	0.0
Streptomyces ambofaciens	1889	species	8137876	1699	163	0.0
Streptomyces antibioticus	1890	species	8473575	2128	1032	0.0
Streptomyces anulatus	1892	species	313273086	17595	3193	0.0
Streptomyces atratus	1893	species	36213336	5192	591	0.0
Kitasatospora aureofaciens	1894	species	7076402	2682	975	0.0
Streptomyces avidinii	1895	species	18748921	3440	570	0.0
Streptomyces clavuligerus	1901	species	118704734	8225	1364	0.0
Streptomyces coelicolor	1902	species	0	26	0	0.0
Streptomyces fradiae	1906	species	34342361	9804	2760	0.0
Streptomyces glaucescens	1907	species	7623774	2074	956	0.0
Streptomyces globisporus	1908	species	40816600	3367	294	0.0
Streptomyces griseus	1911	species	25168718	3665	216	0.0
Streptomyces hygroscopicus	1912	species	8461249	1498	169	0.0
Streptomyces lavendulae	1914	species	0	161	0	0.0
Streptomyces lincolnensis	1915	species	29841657	5871	510	0.0
Streptomyces lividans	1916	species	0	6	0	0.0
Streptomyces microflavus	1919	species	83916592	7780	852	0.0
Streptomyces nigrescens	1920	species	18861313	3621	737	0.0
Streptomyces phaeochromogenes	1923	species	96704783	14080	1657	0.0
Streptomyces purpurascens	1924	species	9188115	1661	516	0.0
Streptomyces rimosus	1927	species	37642727	7289	1235	0.0
Streptomyces rochei	1928	species	25131551	2729	965	0.0
Streptomyces scabiei	1930	species	0	35	0	0.0
Streptomyces tendae	1932	species	7343456	1669	716	0.0
Streptomyces violaceoruber	1935	species	16545743	2520	138	0.0
Streptomyces violaceus	1936	species	27269322	4403	628	0.0
Streptomyces albireticuli	1940	species	8144417	2600	1295	0.0
Streptomyces goshikiensis	1942	species	51325703	9971	1475	0.0
Streptomyces halstedii	1944	species	15086203	3217	902	0.0
Streptomyces peucetius	1950	species	8050611	2021	965	0.0
Streptomyces thermoviolaceus	1952	species	6066002	1804	886	0.0
Streptomyces vinaceus	1960	species	7673509	1797	763	0.0
Streptomyces virginiae	1961	species	108722288	14093	1165	0.0
Streptomyces kanamyceticus	1967	species	19091588	4859	1831	0.0
Streptomyces chartreusis	1969	species	64832277	12624	1711	0.0
Streptomyces noursei	1971	species	66287331	14681	1435	0.0
Actinomadura	1988	genus	0	636	1	0.0
Actinomadura madurae	1993	species	30864775	13771	928	0.0
Streptosporangium	2000	genus	0	722	10	0.0
Streptosporangium roseum	2001	species	0	292	0	0.0
Streptosporangiaceae	2004	family	0	1133	0	0.0
Microbispora	2005	genus	0	410	0	0.0
Thermobispora bispora	2006	species	4386836	2267	60	0.0
Thermomonosporaceae	2012	family	0	557	0	0.0
Nocardiopsis	2013	genus	0	817	5	0.0
Nocardiopsis dassonvillei	2014	species	19768355	4395	258	0.0
Thermomonospora	2019	genus	0	134	0	0.0
Thermomonospora curvata	2020	species	0	239	0	0.0
Thermobifida fusca	2021	species	3760927	950	34	0.0
Thermoactinomyces	2023	genus	0	1	0	0.0
Thermoactinomyces vulgaris	2026	species	5233536	443	25	0.0
Kibdelosporangium	2029	genus	0	35	0	0.0
Microbacterium testaceum	2033	species	6955784	3118	1422	0.0
Curtobacterium	2034	genus	0	3154	902	0.0
Curtobacterium flaccumfaciens	2035	species	33661017	3768	358	0.0
Curtobacterium citreum	2036	species	3555568	1485	173	0.0
Actinomycetales	2037	order	0	116	0	0.0
Tropheryma	2038	genus	0	5	0	0.0
Tropheryma whipplei	2039	species	0	1	0	0.0
Aeromicrobium	2040	genus	0	420	2	0.0
Aeromicrobium erythreum	2041	species	3629239	2677	1405	0.0
Pimelobacter	2044	genus	0	118	0	0.0
Pimelobacter simplex	2045	species	23661391	18419	4109	0
Rothia dentocariosa	2047	species	14895496	620	82	0.0
Actinomycetaceae	2049	family	0	709	1	0.0
Mobiluncus	2050	genus	0	6	0	0.0
Mobiluncus curtisii	2051	species	4317346	251	92	0.0
Gordonia	2053	genus	0	2316	122	0.0
Gordonia bronchialis	2054	species	10606068	3287	852	4.53281e-06
Gordonia terrae	2055	species	17177984	4565	278	0.0
Sphaerobacter	2056	genus	0	18	0	0.0
Sphaerobacter thermophilus	2057	species	0	76	0	0.0
Tsukamurella	2060	genus	0	352	0	0.0
Tsukamurella paurometabola	2061	species	9401755	4784	0	0.0
Streptomycetaceae	2062	family	0	8736	0	0.0
Kitasatospora	2063	genus	0	3411	184	0.0
Kitasatospora griseola	2064	species	8578408	4034	1928	0.0
Kitasatospora setae	2066	species	0	315	0	0.0
Pseudonocardiaceae	2070	family	0	4538	1	0.0
Saccharothrix	2071	genus	0	330	0	0.0
Pseudonocardia autotrophica	2074	species	7535285	4269	2187	0.0
Mycoplasmatales	2085	order	0	19	0	0.0
Mycoplasmataceae	2092	family	0	6	0	0.0
Mycoplasma	2093	genus	0	23	0	0.0
Mycoplasmopsis arginini	2094	species	2798323	244	30	0.0
Mycoplasma capricolum	2095	species	0	105	44	0.0
Mycoplasmoides gallisepticum	2096	species	18681287	149	65	0.0
Mycoplasmoides genitalium	2097	species	1159984	35	22	0.0
Metamycoplasma hominis	2098	species	11419379	241	136	0.0
Mesomycoplasma hyopneumoniae	2099	species	12848319	202	97	0.0
Mesomycoplasma hyorhinis	2100	species	7622852	188	59	0.0
Mycoplasma mycoides	2102	species	2346973	217	115	0.0
Mycoplasma mycoides subsp. mycoides	2103	subspecies	5780102	21	0	0.0
Mycoplasmoides pneumoniae	2104	species	57988432	49	38	0.0
Mycoplasma corogypsi	2106	species	862285	38	29	0.0
Mycoplasmopsis pulmonis	2107	species	962791	66	5	0.0
Mycoplasmopsis synoviae	2109	species	20138986	225	92	0.0
Mycoplasmopsis agalactiae	2110	species	7996022	334	185	0.0
Metamycoplasma arthritidis	2111	species	806209	53	0	0.0
Mycoplasmopsis bovigenitalium	2112	species	1695065	126	85	0.0
Mycoplasmopsis californica	2113	species	4809768	111	100	0.0
Mycoplasmopsis fermentans	2115	species	0	2	0	0.0
Malacoplasma iowae	2116	species	8906391	623	59	0.0
Mycoplasmopsis lipophila	2117	species	811471	126	107	0.0
[Mycoplasma] mobile	2118	species	0	1	0	0.0
Malacoplasma muris	2119	species	1054179	81	56	0.0
Mesomycoplasma neurolyticum	2120	species	1040908	79	62	0.0
Metamycoplasma orale	2121	species	806218	84	58	0.0
Mycoplasma putrefaciens	2123	species	832598	64	0	0.0
Metamycoplasma salivarium	2124	species	1445143	145	22	0.0
Metamycoplasma sualvi	2125	species	842965	67	50	0.0
Ureaplasma	2129	genus	0	1	0	0.0
Ureaplasma urealyticum	2130	species	3323677	225	2	0.0
Spiroplasmataceae	2131	family	0	7	0	0.0
Spiroplasma	2132	genus	0	189	120	0.0
Spiroplasma citri	2133	species	17624268	199	67	0.0
Spiroplasma apis	2137	species	0	1	0	0.0
Spiroplasma poulsonii	2138	species	1723507	97	42	0.0
Spiroplasma clarkii	2139	species	3118452	139	6	0.0
Spiroplasma ixodetis	2141	species	3698789	51	32	0.0
Spiroplasma gladiatoris	2143	species	1164642	96	66	0.0
Spiroplasma mirum	2144	species	1160484	60	0	0.0
Spiroplasma taiwanense	2145	species	0	1	0	0.0
Acholeplasmataceae	2146	family	0	18	0	0.0
Acholeplasma	2147	genus	0	2	0	0.0
Acholeplasma laidlawii	2148	species	3108581	130	23	0.0
Mesoplasma entomophilum	2149	species	1695933	113	0	0.0
Mesoplasma florum	2151	species	5527812	168	61	0.0
Phytoplasma sp.	2155	species	559940	66	41	0.0
Methanobacteriales	2158	order	0	4	0	0.0
Methanobacteriaceae	2159	family	0	1	0	0.0
Methanobacterium	2160	genus	0	4	4	0.0
Methanobacterium formicicum	2162	species	4944497	160	77	0.0
Methanobrevibacter	2172	genus	0	3	0	0.0
Methanobrevibacter smithii	2173	species	5387853	421	112	0.0
Methanohalophilus mahii	2176	species	0	2	0	0.0
Methanohalophilus halophilus	2177	species	2022959	82	63	0.0
Methanococcales	2182	order	0	4	0	0.0
Methanococcus	2184	genus	0	2	0	0.0
Methanococcus vannielii	2187	species	0	1	0	0.0
Methanotorris igneus	2189	species	0	3	0	0.0
Methanomicrobiales	2191	order	0	56	0	0.0
Methanocorpusculum	2192	genus	0	1	0	0.0
Methanomicrobiaceae	2194	family	0	7	0	0.0
Methanogenium	2195	genus	0	1	0	0.0
Methanoculleus marisnigri	2198	species	0	13	0	0.0
Methanogenium organophilum	2199	species	2648164	108	74	0.0
Methanospirillum	2202	genus	0	1	0	0.0
Methanosarcinaceae	2206	family	0	15	0	0.0
Methanosarcina	2207	genus	0	12	1	0.0
Methanosarcina barkeri	2208	species	0	10	0	0.0
Methanosarcina mazei	2209	species	12825874	328	80	0.0
Methanosarcina thermophila	2210	species	0	2	0	0.0
Methanosarcina vacuolata	2215	species	0	4	0	0.0
Methanolobus	2220	genus	0	1	0	0.0
Methanothrix	2222	genus	0	2	0	0.0
Methanothrix soehngenii	2223	species	0	1	0	0.0
Methanothrix thermoacetophila	2224	species	0	1	0	0.0
Methanococcoides methylutens	2226	species	0	1	0	0.0
Archaeoglobales	2231	order	0	1	0	0.0
Archaeoglobaceae	2232	family	0	2	0	0.0
Archaeoglobus	2233	genus	0	1	0	0.0
Halobacteriales	2235	order	0	2247	10	0.0
Halobacteriaceae	2236	family	0	77	0	0.0
Haloarcula	2237	genus	0	220	0	0.0
Haloarcula marismortui	2238	species	0	54	0	0.0
Halobacterium	2239	genus	0	306	1	0.0
Halobacterium salinarum	2242	species	9468731	965	34	0.0
Haloferax volcanii	2246	species	11412733	2961	310	0.0
Halorubrum lacusprofundi	2247	species	0	35	0	0.0
Halococcus	2249	genus	0	57	0	0.0
Haloferax	2251	genus	0	129	2	0.0
Haloferax mediterranei	2252	species	0	33	0	0.0
Natronobacterium	2256	genus	0	6	0	0.0
Natronomonas pharaonis	2257	species	0	24	0	0.0
Thermococcales	2258	order	0	19	0	0.0
Thermococcaceae	2259	family	0	12	0	0.0
Pyrococcus	2260	genus	0	2	0	0.0
Thermococcus	2263	genus	0	41	9	0.0
Thermococcus celer	2264	species	0	1	0	0.0
Thermoproteales	2266	order	0	6	0	0.0
Thermoproteaceae	2267	family	0	3	0	0.0
Thermofilum	2268	genus	0	2	0	0.0
Thermoproteus	2270	genus	0	3	0	0.0
Thermoproteus tenax	2271	species	0	2	0	0.0
Desulfurococcaceae	2272	family	0	3	0	0.0
Desulfurococcus mucosus	2275	species	0	1	0	0.0
Pyrobaculum	2276	genus	0	1	0	0.0
Pyrobaculum islandicum	2277	species	0	1	0	0.0
Sulfolobales	2281	order	0	4	0	0.0
Acidianus ambivalens	2283	species	2252027	68	26	0.0
Sulfolobus acidocaldarius	2285	species	11192685	53	38	0.0
Saccharolobus shibatae	2286	species	5570392	168	18	0.0
Saccharolobus solfataricus	2287	species	29905807	77	50	0.0
Desulfobacter	2289	genus	0	1	0	0.0
Desulforapulum autotrophicum	2296	species	0	7	0	0.0
Desulfosarcina	2299	genus	0	50	0	0.0
Thermoplasmatales	2301	order	0	1	0	0.0
Pyrodictiaceae	2307	family	0	3	0	0.0
Pyrodictium	2308	genus	0	2	0	0.0
Methanosphaera stadtmanae	2317	species	1767403	113	0	0.0
Methanopyrus	2319	genus	0	1	0	0.0
Methanopyrus kandleri	2320	species	0	4	0	0.0
Thermoanaerobacter kivui	2325	species	9689466	453	17	0.0
Halanaerobium	2330	genus	0	7	0	0.0
Halanaerobium praevalens	2331	species	0	6	0	0.0
Thermotoga	2335	genus	0	12	5	0.0
Thermotoga maritima	2336	species	3729192	135	2	0.0
Thermotoga neapolitana	2337	species	0	3	0	0.0
Candidatus Sodalis pierantonius str. SOPE	2342	strain	4513140	488	196	0.0
Haliscomenobacter	2349	genus	0	11	0	0.0
Haliscomenobacter hydrossis	2350	species	0	43	0	0.0
Flexistipes	2351	genus	0	7	0	0.0
Flexistipes sinusarabici	2352	species	0	3	0	0.0
unidentified bacterial endosymbiont	2355	species	6424793	387	201	0.0
Desulfomonile	2357	genus	0	5	0	0.0
Desulfomonile tiedjei	2358	species	0	16	0	0.0
Bathymodiolus thermophilus thioautotrophic gill symbiont	2360	species	2832685	183	133	0.0
Xylella	2370	genus	0	9	0	0.0
Xylella fastidiosa	2371	species	27035901	847	383	0
Sporomusa	2375	genus	0	34	2	0.0
Sporomusa paucivorans	2376	species	4787310	315	81	0.0
Sporomusa termitida	2377	species	5316008	370	247	0.0
Sporomusa ovata	2378	species	0	6	0	0.0
Thermotogales	2419	order	0	22	0	0.0
Thermosipho	2420	genus	0	9	0	0.0
Thermosipho africanus	2421	species	0	3	0	0.0
Fervidobacterium	2422	genus	0	8	0	0.0
Fervidobacterium islandicum	2423	species	2237453	99	76	0.0
Fervidobacterium nodosum	2424	species	0	2	0	0.0
Teredinibacter	2425	genus	0	10	0	0.0
Teredinibacter turnerae	2426	species	15741094	1080	290	0.0
Roseobacter	2433	genus	0	30	0	0.0
Roseobacter denitrificans	2434	species	4308791	680	9	0.0
Gardnerella	2701	genus	0	1	0	0.0
Gardnerella vaginalis	2702	species	16699500	424	153	0.0
Cardiobacterium	2717	genus	0	27	0	0.0
Cardiobacterium hominis	2718	species	5328670	1572	312	0.0
Hirschia	2723	genus	0	9	0	0.0
Hirschia baltica	2724	species	0	6	0	0.0
Symbiobacterium	2733	genus	0	18	0	0.0
Symbiobacterium thermophilum	2734	species	0	74	0	0.0
Verrucomicrobium	2735	genus	0	19	0	0.0
Verrucomicrobium spinosum	2736	species	0	58	0	0.0
Vagococcus	2737	genus	0	44	0	0.0
Vagococcus fluvialis	2738	species	14456932	879	136	0.0
Vagococcus salmoninarum	2739	species	12193533	617	83	7.8901e-06
Marinobacter	2742	genus	0	888	153	0.0
Marinobacter nauticus	2743	species	0	44	0	0.0
Halomonas	2745	genus	0	2194	81	0.0
Halomonas elongata	2746	species	7792695	2153	92	0.0
Carnobacterium	2747	genus	0	11	0	0.0
Carnobacterium divergens	2748	species	2666320	171	115	0.0
Carnobacterium maltaromaticum	2751	species	7198813	478	177	0.0
Brochothrix	2755	genus	0	6	0	0.0
Brochothrix thermosphacta	2756	species	15596193	458	206	3.07755e-06
Brochothrix campestris	2757	species	2324176	138	114	0.0
Chordata	7711	phylum	0	34	0	0.0
Primates	9443	order	0	85	0	0.0
Hominidae	9604	family	0	63	0	0.0
Homo	9605	genus	0	40	0	0.0
Homo sapiens	9606	species	3298912062	118670	69553	1.72766e-05
Canidae	9608	family	0	40	0	0.0
Canis	9611	genus	0	50	0	0.0
Canis lupus	9612	species	0	6299	674	0.0
Canis lupus familiaris	9615	subspecies	2482000080	168020	102455	2.32643e-07
Ursidae	9632	family	0	35	0	0.0
Ursus	9639	genus	0	37	0	0.0
Ursus arctos	9644	species	2423401459	236433	189047	0.00126923
Acidovorax	12916	genus	0	2693	39	0.0
Azoarcus	12960	genus	0	709	0	0.0
Dactylococcopsis	13034	genus	0	3	0	0.0
Dactylococcopsis salina PCC 8305	13035	strain	3781008	234	133	0.0
Globicatella	13075	genus	0	3	0	0.0
Globicatella sanguinis	13076	species	5244764	250	0	0.0
Magnetospirillum	13134	genus	0	209	0	0.0
Brevundimonas bullata	13160	species	3484100	4674	2669	3.49993e-05
Suttonella	13275	genus	0	6	0	0.0
Burkholderia mallei	13373	species	160328329	5613	75	0.0
Sphingomonas	13687	genus	0	10248	905	0.0
Novosphingobium capsulatum	13688	species	4961597	6261	3633	0.0
Sphingomonas paucimobilis	13689	species	20917910	18049	584	0.0
Sphingobium yanoikuyae	13690	species	47281990	29295	5718	5.57416e-06
Thiocystis	13724	genus	0	23	0	0.0
Natrialba magadii	13769	species	0	40	0	0.0
Pyrobaculum aerophilum	13773	species	0	1	0	0.0
Bifidobacterium animalis	28025	species	21373789	387	197	0.0
Bifidobacterium pseudocatenulatum	28026	species	25359336	780	179	0.0
Corynebacterium flavescens	28028	species	2758653	278	170	0.0
Lysinibacillus fusiformis	28031	species	39169512	1043	393	0.0
Staphylococcus lugdunensis	28035	species	76289910	529	141	6.29142e-07
Streptococcus mitis	28037	species	26465908	536	124	0.0
Latilactobacillus curvatus	28038	species	46044867	310	115	0.0
Mycolicibacterium confluentis	28047	species	5876557	1958	1059	9.1399e-06
Acidothermus	28048	genus	0	14	0	0.0
Acidothermus cellulolyticus	28049	species	0	29	0	0.0
Lachnospira	28050	genus	0	1	0	0.0
Micromonosporaceae	28056	family	0	3612	14	0.0
Rhodoferax	28065	genus	0	799	19	0.0
Rubrivivax	28067	genus	0	331	0	0.0
Rubrivivax gelatinosus	28068	species	0	997	0	0.0
Gloeothece	28070	genus	0	1	0	0.0
Nostoc sp. PCC 7524	28072	species	6718869	359	224	0.0
Campylobacter upsaliensis	28080	species	1671550	103	41	0.0
Legionella anisa	28082	species	4448073	201	109	0.0
Legionella cherrii	28084	species	3729541	169	114	0.0
Legionella sainthelensi	28087	species	12868283	622	142	0.0
Acinetobacter lwoffii	28090	species	45286222	1470	260	1.54594e-06
Neisseria weaveri	28091	species	4426978	424	37	0.0
Robbsia andropogonis	28092	species	6828120	1192	664	0.0
Trinickia caryophylli	28094	species	13178530	6325	3008	0.0
Burkholderia gladioli	28095	species	84423639	24896	5514	0.0
Ralstonia syzygii	28097	species	16386233	8591	385	0.0
Agrobacterium rubi	28099	species	5532448	1006	494	0.0
Phyllobacterium	28100	genus	0	127	0	0.0
Mesorhizobium huakuii	28104	species	15661945	5859	2044	0.0
Sinorhizobium	28105	genus	0	1703	47	0.0
Pseudoalteromonas espejiana	28107	species	0	2	0	0.0
Alteromonas macleodii	28108	species	58325222	631	219	0.0
Pseudoalteromonas nigrifaciens	28109	species	4274777	176	25	6.26464e-05
Francisella philomiragia	28110	species	12222017	465	120	0.0
Bacteroides eggerthii	28111	species	9313161	986	384	0.0
Tannerella forsythia	28112	species	0	19	0	0.0
Bacteroides heparinolyticus	28113	species	3608975	407	239	0.0
Bacteroides ovatus	28116	species	87907835	3386	366	0.0
Alistipes putredinis	28117	species	2576134	489	298	3.72628e-05
Odoribacter splanchnicus	28118	species	4392177	511	0	1.09278e-05
Bacteroides zoogleoformans	28119	species	3361794	335	199	0.0
Porphyromonas asaccharolytica	28123	species	0	8	0	0.0
Porphyromonas endodontalis	28124	species	2102930	126	84	0.0
Prevotella bivia	28125	species	2427673	196	120	0.0
Hoylesella buccalis	28127	species	3308411	285	134	0.0
Prevotella corporis	28128	species	2947105	172	118	0.0
Prevotella denticola	28129	species	11976585	1043	130	0.0
Prevotella intermedia	28131	species	34019310	1385	374	0.0
Prevotella melaninogenica	28132	species	42658785	1882	563	0.0
Prevotella nigrescens	28133	species	11173282	759	105	0.0
Segatella oris	28135	species	3168212	218	152	0.0
Prevotella veroralis	28137	species	2990547	181	104	0.0
Cronobacter sakazakii	28141	species	100130934	3270	607	0.0
Salmonella enterica subsp. enterica serovar Berta	28142	leaf	4793198	6	1	0.0
Salmonella enterica subsp. enterica serovar Derby	28144	leaf	44262177	11	2	0.0
Salmonella enterica subsp. enterica serovar Oranienburg	28147	leaf	14083464	16	9	0.0
Salmonella enterica subsp. enterica serovar Senftenberg	28150	leaf	99260122	37	0	0.0
Serratia proteamaculans	28151	species	17048320	1426	306	0
Yersinia kristensenii	28152	species	9353758	342	20	0.0
Vibrio pelagius	28169	species	9599936	245	135	0.0
Vibrio aestuarianus	28171	species	0	2	0	0.0
Vibrio metschnikovii	28172	species	19197048	726	95	0.0
Vibrio nigripulchritudo	28173	species	32747718	914	83	0.0
Leptospira noguchii	28182	species	43830011	1120	243	0.0
Leptospira santarosai	28183	species	4105855	183	56	0.0
Leptospira weilii	28184	species	18769436	869	107	0.0
Acetohalobium	28186	genus	0	1	0	0.0
Acetohalobium arabaticum	28187	species	0	1	0	0.0
Capnocytophaga canimorsus	28188	species	15166085	1966	536	0.0
Capnocytophaga cynodegmi	28189	species	2640475	824	486	0.0
Arcobacter	28196	genus	0	34	0	0.0
Aliarcobacter butzleri	28197	species	9229468	524	143	0.0
Aliarcobacter cryaerophilus	28198	species	14729156	778	401	0.0
Arcobacter nitrofigilis	28199	species	0	8	0	0.0
Aliarcobacter skirrowii	28200	species	1877752	141	37	0.0
Peredibacter starrii	28202	species	4153408	2130	1158	1.71631e-05
Chelatococcus	28209	genus	0	208	0	0.0
Alphaproteobacteria	28211	class	0	7592	88	0.0
Betaproteobacteria	28216	class	0	3507	0	0.0
Brachymonas	28219	genus	0	36	0	0.0
Deltaproteobacteria	28221	class	0	50	0	0.0
Desulfobacula	28222	genus	0	4	0	0.0
Desulfobacula toluolica	28223	species	0	8	0	0.0
Colwellia	28228	genus	0	12	0	0.0
Colwellia psychrerythraea	28229	species	0	3	0	0.0
Geobacter	28231	genus	0	158	2	0.0
Geobacter metallireducens	28232	species	0	46	0	0.0
Petrotoga	28236	genus	0	1	0	0.0
Ornithobacterium	28250	genus	0	17	0	0.0
Ornithobacterium rhinotracheale	28251	species	14211286	2329	536	0.0
Marinomonas	28253	genus	0	37	4	0.0
Halomonadaceae	28256	family	0	1282	0	0.0
Cobetia marina	28258	species	12556382	2861	737	0.0
Thermodesulfovibrio	28261	genus	0	7	0	0.0
Thermodesulfovibrio yellowstonii	28262	species	0	2	0	0.0
Arcanobacterium	28263	genus	0	25	0	0.0
Arcanobacterium haemolyticum	28264	species	1988850	139	75	0.0
Anaerotignum propionicum	28446	species	0	3	0	0.0
Clavibacter michiganensis	28447	species	3377556	2471	437	0.0
Komagataeibacter xylinus	28448	species	3983026	943	332	0.0
Neisseria subflava	28449	species	18337349	1087	226	0.0
Burkholderia pseudomallei	28450	species	727636685	12171	1889	0.0
Sphingobacterium	28453	genus	0	832	254	0.0
Sphingobacterium multivorum	28454	species	30484123	3966	947	0.0
Hydrogenovibrio	28884	genus	0	8	0	0.0
Hydrogenovibrio marinus	28885	species	2491293	184	131	0.0
Thermoproteota	28889	phylum	0	4	0	0.0
Methanobacteriota	28890	phylum	0	148	0	0.0
Streptomyces nitrosporeus	28894	species	7581562	1553	733	0.0
Thermoanaerobacterium	28895	genus	0	6	0	0.0
Campylobacter helveticus	28898	species	3786144	199	118	0.0
Salmonella enterica	28901	species	1157079164	2013	528	0
Mycoplasmopsis bovis	28903	species	63043469	179	84	0.0
Halorubrum trapanicum	29284	species	3080199	1261	412	0.0
Natronococcus	29287	genus	0	51	0	0.0
Natronococcus occultus	29288	species	0	65	0	0.0
Streptantibioticus cattleyicolor	29303	species	0	788	0	0.0
Mycobacterium haemophilum	29311	species	0	39	0	0.0
Mycolicibacter hiberniae	29314	species	4396654	1432	688	0.0
Winkia neuii subsp. anitrata	29318	subspecies	2293926	150	2	0.0
Paenarthrobacter nicotinovorans	29320	species	13379957	1168	42	0.0
Caldicellulosiruptor naganoensis	29324	species	2494610	134	59	0.0
Thermoanaerobacterium xylanolyticum	29329	species	0	1	0	0.0
Alicyclobacillus	29330	genus	0	51	0	0.0
Bacillus thuringiensis serovar galleriae	29338	leaf	6742233	11	0	0.0
Clostridium argentinense	29341	species	4803058	369	268	0.0
[Clostridium] scindens	29347	species	58093366	843	394	0.0
Thomasclavelia spiroformis	29348	species	0	1	0	0.0
Paraclostridium ghonii	29358	species	3657532	195	140	0.0
Cellulosilyticum lentocellum	29360	species	0	3	0	0.0
Lacrimispora xylanolytica	29375	species	4516221	188	155	0.0
Staphylococcus arlettae	29378	species	13513554	479	47	1.42075e-05
Staphylococcus auricularis	29379	species	6696287	343	77	0.0
Staphylococcus caprae	29380	species	13301897	385	13	0.0
Staphylococcus cohnii	29382	species	8175962	409	148	0.0
Staphylococcus kloosii	29384	species	2639038	136	52	1.81899e-05
Staphylococcus saprophyticus	29385	species	44907259	308	138	0.0
Staphylococcus capitis	29388	species	38000020	281	135	0.0
Streptococcus alactolyticus	29389	species	1832198	70	36	5.41275e-05
Gemella morbillorum	29391	species	5301314	333	64	0.0
Dolosigranulum	29393	genus	0	2	0	0.0
Dolosigranulum pigrum	29394	species	31052813	313	82	0.0
Saccharococcus	29395	genus	0	3	0	0.0
Lactobacillus delbrueckii subsp. lactis	29397	subspecies	19285471	139	18	0.0
Microlunatus	29404	genus	0	90	0	0.0
Microlunatus phosphovorus	29405	species	0	140	0	0.0
Rhodoplanes	29407	genus	0	107	0	0.0
Legionella oakridgensis	29423	species	0	2	0	0.0
Acinetobacter haemolyticus	29430	species	53660956	1022	173	0
Moraxella ovis	29433	species	2306095	175	33	0.0
Pseudomonas savastanoi	29438	species	12340914	1007	57	0.0
Pseudomonas tolaasii	29442	species	19263780	2315	112	0.0
Xanthomonas albilineans	29447	species	15408689	3913	29	0.0
Bradyrhizobium elkanii	29448	species	68563867	13395	1489	0.0
Rhizobium etli	29449	species	6756853	1205	74	0.0
Brucella melitensis	29459	species	211483067	102	31	0.0
