name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Flavobacterium anhuiense	459526	species	15557839	4767	1431	0.0
Sphingobacterium siyangense	459529	species	13344804	811	98	0.0
Terribacillus	459532	genus	0	1	0	0.0
Oscillibacter	459786	genus	0	1	0	0.0
Mycobacterium noviomagense	459858	species	4779798	861	443	0.0
Methylobacterium nodulans ORS 2060	460265	strain	8839022	3804	2129	0.0
Enterocloster lavalensis	460384	species	6444357	467	202	0.0
Actinomyces massiliensis	461393	species	3476513	626	322	0.0
Xanthomonas campestris pv. barbareae	461407	leaf	5056482	95	17	0.0
Alkaliphilus oremlandii	461876	species	0	1	0	0.0
Leptolyngbya boryana IU 594	462680	strain	7227162	203	98	0.0
Microbacterium binotii	462710	species	3290652	1027	508	0.0
Bordetella flabilis	463014	species	5954318	3209	1893	0.0
Bordetella genomosp. 6	463024	species	5163295	2805	710	0.0
Bordetella bronchialis	463025	species	11845675	7277	466	0.0
Bordetella genomosp. 13	463040	species	5380929	4827	2560	0.0
Pseudodesulfovibrio tunisiensis	463192	species	3609901	456	269	0.0
Micrococcus luteus NCTC 2665	465515	strain	4996790	352	0	0.0
Streptomyces sp. Mg1	465541	species	8716193	1410	39	0.0
Steroidobacter denitrificans	465721	species	3467246	1881	1356	0.0
Erwinia tasmaniensis Et1/99	465817	strain	4067864	234	123	0.0
Singulisphaera	466152	genus	0	40	0	0.0
Singulisphaera acidiphila	466153	species	0	67	0	0.0
Buchnera aphidicola (Aphis craccivora)	466616	forma	641853	19	0	0.0
Ilumatobacter coccineus	467094	species	0	80	0	0.0
Bacillus sp. T3	467262	species	4606419	77	62	0.0
Streptococcus gordonii str. Challis substr. CH1	467705	leaf	2196662	15	0	0.0
Iamia	467975	genus	0	68	0	0.0
Iamia majanohamensis	467976	species	4576919	2986	1813	0.0
Liquorilactobacillus hordei	468911	species	2590411	40	33	0.0
Deinococcus altitudinis	468914	species	5041628	1576	857	0.0
Deinococcus radiomollis	468916	species	5808210	1384	695	0.0
Steroidobacter	469322	genus	0	35	0	0.0
Thermobispora bispora DSM 43833	469371	strain	4189976	1276	34	0.0
Cryptobacterium curtum DSM 15641	469378	strain	1617804	52	36	0.0
Halogeometricum borinquense DSM 11551	469382	strain	3944467	266	152	0.0
Conexibacter woesei DSM 14684	469383	strain	6359369	4379	2634	0.0
Fusobacterium vincentii 3_1_27	469602	strain	2190228	16	2	0.0
Fusobacterium vincentii 3_1_36A2	469604	strain	2268272	16	0	0.0
Fusobacterium animalis 4_8	469607	strain	2275461	9	0	0.0
Fusobacterium gonidiaformans ATCC 25563	469615	strain	1678881	56	38	0.0
Fusobacterium mortiferum ATCC 9817	469616	strain	2716766	155	130	0
Fusobacterium ulcerans ATCC 49185	469617	strain	3839419	163	17	0
Fusobacterium varium ATCC 27725	469618	strain	3346458	136	18	0.0
Mycobacterium stomatepiae	470076	species	6210822	1189	521	0.0
Coprococcus comes ATCC 27758	470146	strain	3373066	92	0	0.0
Pseudomonas taiwanensis	470150	species	5851681	216	27	0.0
Prevotella histicola	470565	species	2999514	76	45	0.0
Pantoea anthophila	470931	species	4594065	395	165	0.0
Pantoea deleyi	470932	species	4682225	537	252	0.0
Pantoea eucalypti	470933	species	4798990	241	37	0.0
Pantoea vagans	470934	species	28626950	1687	335	0.0
Candidatus Desulforudis	471826	genus	0	1	0	0.0
Candidatus Desulforudis audaxviator	471827	species	2212508	265	0	0.0
Thermomonospora curvata DSM 43183	471852	strain	5639016	1928	1057	0.0
Beutenbergia cavernae DSM 12333	471853	strain	4669183	1850	1091	0.0
Dyadobacter fermentans DSM 18053	471854	strain	6967790	1301	967	0.0
Slackia heliotrinireducens DSM 20476	471855	strain	3165038	382	0	0.0
Jonesia denitrificans DSM 20603	471856	strain	2749646	68	0	0.0
Saccharomonospora viridis DSM 43017	471857	strain	4308349	720	427	0.0
[Ruminococcus] lactaris ATCC 29176	471875	strain	2733858	54	42	0.0
Devriesea	472568	genus	0	3	0	0.0
Devriesea agamarum	472569	species	2958880	194	124	0.0
Pantoea eucrina	472693	species	3839721	399	205	0.0
Nitrosococcus halophilus Nc 4	472759	strain	4145260	173	95	0.0
Candidatus Purcelliella pentastirinorum	472834	species	2405864	65	20	0.0
Xanthomonas axonopodis pv. cassiae	473405	leaf	5128352	107	20	0.0
Xanthomonas axonopodis pv. cyamopsidis	473407	leaf	10032590	240	1	0.0
Xanthomonas axonopodis pv. desmodiigangetici	473409	leaf	4949408	212	25	0.0
Xanthomonas axonopodis pv. desmodiirotundifolii	473410	leaf	4961365	166	0	0.0
Xanthomonas axonopodis pv. patelii	473413	leaf	5032255	167	0	0.0
Xanthomonas axonopodis pv. phyllanthi	473414	leaf	5368158	250	80	0.0
Xanthomonas axonopodis pv. ricini	473415	leaf	15645609	441	38	0.0
Xanthomonas axonopodis pv. tamarindi	473416	leaf	5045850	96	27	0.0
Xanthomonas citri pv. glycines	473421	leaf	48170260	57	7	0.0
Xanthomonas citri pv. phaseoli var. fuscans	473423	strain	67468641	273	6	0.0
Xanthomonas citri pv. vignicola	473426	leaf	15971700	491	99	0.0
Nitrosococcus watsonii	473531	species	0	5	0	0.0
Enterococcus faecalis OG1RF	474186	strain	2739625	1	0	0.0
Vibrio mangrovi	474394	species	5007139	121	83	0.0
Mesorhizobium camelthorni	475069	species	6587321	2542	1324	0.0
Methanosphaerula	475087	genus	0	2	0	0.0
Methanosphaerula palustris	475088	species	0	5	0	0.0
Pullulanibacillus	475230	genus	0	2	0	0.0
Francisella sp. MA067296	475375	species	1827930	50	0	0.0
Halomonas beimenensis	475662	species	4053030	1658	845	0.0
Rhodopseudomonas boonkerdii	475937	species	5632343	2562	1352	0.0
Caldilineae	475962	class	0	1	0	0.0
Caldilineales	475963	order	0	10	0	0.0
Caldilineaceae	475964	family	0	12	0	0.0
Altererythrobacter ishigakiensis	476157	species	2673978	1188	715	0.0
Blautia hydrogenotrophica DSM 10507	476272	strain	3597785	65	55	0.0
Candidatus Ishikawaella capsulata Mpkobe	476281	strain	754729	15	8	0.0
Bibersteinia	476528	genus	0	1	0	0.0
Streptomyces milbemycinicus	476552	species	12063392	2412	432	0.0
Streptomyces cyaneogriseus subsp. noncyanogenus	477245	subspecies	7762396	1454	592	0.0
Bacteroides graminisolvens	477666	species	3773938	204	142	0.0
Filimonas lacunae	477680	species	7814405	3299	2535	0.0
Streptomyces sp. T12	477697	species	11483874	2009	740	5.65314e-05
Candidatus Desulforudis audaxviator MP104C	477974	strain	2349476	255	5	0.0
Calditerrivibrio nitroreducens	477976	species	0	2	0	0.0
Halobacterium salinarum R1	478009	leaf	2668776	52	2	0.0
Labrenzia	478070	genus	0	681	0	0.0
Borreliella carolinensis	478174	species	1007834	13	5	0.0
Campylobacter jejuni subsp. jejuni CG8421	478547	strain	1636029	1	0	0.0
Marvinbryantia formatexigens DSM 14469	478749	strain	4577574	208	154	0.0
Kytococcus sedentarius DSM 20547	478801	strain	2785024	645	0	0.0
Borreliella americana	478807	species	1003506	16	6	0.0
Nakamurella multipartita DSM 44233	479431	strain	6060298	2100	1232	0.0
Streptosporangium roseum DSM 43021	479432	strain	10369518	2733	1379	0.0
Catenulispora acidiphila DSM 44928	479433	strain	10467782	3221	1909	0.0
Sphaerobacter thermophilus DSM 20745	479434	strain	3993764	1444	922	0.0
Kribbella flavida DSM 17836	479435	strain	7579488	2492	1326	0.0
Veillonella parvula DSM 2008	479436	strain	2132142	27	0	0.000356735
Eggerthella lenta DSM 2243	479437	strain	3632260	260	24	0.0
Micromonospora tulbaghiae	479978	species	7228472	2304	547	0.0
Nocardia wallacei	480035	species	7892862	2253	1131	0.0
Acinetobacter baumannii AB0057	480119	strain	4063879	2	0	0.0
Pediococcus argentinicus	480391	species	1779151	31	19	0.0
Mycobacterium lepromatosis	480418	species	3271694	118	52	0.0
Myroides profundi	480520	species	4064534	184	69	0.0
Rickettsia philipii str. 364D	481009	strain	1287740	2	0	0.0
Acetobacter pasteurianus subsp. pasteurianus	481145	subspecies	6696793	186	27	0.0
Acetobacter ascendens	481146	species	9501081	300	62	0.0
Seohaeicola	481178	genus	0	33	0	0.0
Seohaeicola saemankumensis	481181	species	4275009	1312	735	0.0
Oceanobacillus kapialis	481353	species	3737631	49	37	0.0
Methylacidiphilum infernorum V4	481448	strain	2287145	61	23	0.0
Paenibacillus sp. Y412MC10	481743	species	7121665	209	9	0.0
Escherichia coli ATCC 8739	481805	strain	19156011	10	0	0.0
Mycobacterium dioxanotrophicus	482462	species	8080416	1711	870	0.0
Oscillatoria nigro-viridis	482564	species	0	9	0	0.0
Burkholderia lata	482957	species	34608991	7931	1794	0.0
Tritonibacter scottomollicae	483013	species	4703457	802	417	0.0
Thermobifida halotolerans	483545	species	5506152	1526	745	0.0
Geoalkalibacter subterraneus	483547	species	3717645	585	344	0.0
Salmonella enterica subsp. enterica serovar Concord	483687	leaf	10603968	8	1	0.0
Bacillus inaquosorum	483913	species	34120645	382	38	0.0
Paenibacillus riograndensis	483937	species	0	7	0	0.0
Thermosipho africanus TCF52B	484019	strain	2016657	48	36	0.0
Bifidobacterium bifidum BGN4	484020	strain	2223664	23	0	0.0
Paenibacillus taichungensis	484184	species	14265921	200	58	0.0
Sphingobium sp. YBL2	484429	species	5427419	3476	381	8.3252e-202
Pelosinus sp. UFO1	484770	species	5115410	108	80	0.0
Natranaerobiaceae	485255	family	0	2	0	0.0
Thalassomonas actiniarum	485447	species	7494638	320	173	0.0
Thalassomonas haliotis	485448	species	6450155	293	171	0.0
Pseudomonas anuradhapurensis	485870	species	5393636	770	121	0.0
Pseudomonas kurunegalensis	485880	species	31361882	2085	282	0.0
Pseudomonas promysalinigenes	485898	species	15513802	1615	133	0.0
Halomicrobium mukohataei DSM 12286	485914	strain	3332349	527	1	0.0
Desulfohalobium retbaense DSM 5692	485915	strain	2909567	235	163	0.0
Desulfofarcimen acetoxidans DSM 771	485916	strain	4545624	96	67	0.0
Pedobacter heparinus DSM 2366	485917	strain	5167383	2177	1563	0.000458946
Chitinophaga pinensis DSM 2588	485918	strain	9127347	1871	1219	0.0
Bacillus sp. S3	486398	species	5677811	123	88	0.0
Lacticaseibacillus rhamnosus HN001	486408	strain	2992972	3	0	0.0
Streptococcus dysgalactiae subsp. equisimilis GGS_124	486410	strain	2106340	1	0	0.0
Mycobacterium riyadhense	486698	species	6635210	948	500	0.0
Salmonella enterica subsp. enterica serovar Eastbourne	486993	leaf	4568154	3	1	0.0
Salmonella enterica subsp. enterica serovar Hvittingfoss	486994	leaf	4744949	1	1	0.0
Salmonella enterica subsp. enterica serovar Uganda	487004	leaf	54402366	6	1	0.0
Dialister succinatiphilus	487173	species	2486895	129	87	0.0
Barnesiella intestinihominis	487174	species	3260079	158	111	0.0
Streptococcus pneumoniae Hungary19A-6	487214	strain	2245615	1	1	0.0
Streptococcus pyogenes Alab49	487215	strain	1827308	1	0	0.0
Acinetobacter soli	487316	species	14103502	417	76	0.0
Mycobacterium intracellulare ATCC 13950	487521	strain	10748772	151	7	0.0
Xanthomonas sp. NCPPB 1062	487523	species	4917739	224	13	0.0
Xanthomonas sp. NCPPB 1068	487525	species	4863901	1676	137	0.0
Xanthomonas sp. NCPPB 1325	487529	species	4909649	1747	245	0.0
Xanthomonas sp. NCPPB 1560	487533	species	5294628	1088	2	0.0
Xanthomonas sp. NCPPB 1638	487535	species	4723121	1777	1	0.0
Xanthomonas sp. NCPPB 1754	487536	species	5097754	226	18	0.0
Xanthomonas sp. NCPPB 2586	487540	species	5066983	2033	2	0.0
Xanthomonas sp. NCPPB 2865	487544	species	4855809	578	0	0.0
Xanthomonas sp. NCPPB 2866	487545	species	4878572	581	0	0.0
Xanthomonas sp. NCPPB 3569	487554	species	5139480	905	13	0.0
Xanthomonas sp. NCPPB 3582	487557	species	5151289	2507	309	0.0
Xanthomonas sp. NCPPB 3583	487558	species	5203950	266	33	0.0
Xanthomonas sp. NCPPB 3761	487559	species	5137406	776	5	0.0
Xanthomonas sp. NCPPB 4037	487568	species	5180219	2048	160	0.0
Methanoeremita antiquus	487686	species	2438126	29	24	0.0
Stenotrophomonas pavanii	487698	species	9207379	2775	182	0.0
Xanthomonas arboricola pv. corylina	487821	leaf	36307643	654	34	0.0
Xanthomonas axonopodis pv. cajani	487827	leaf	5242443	855	54	0.0
Xanthomonas axonopodis pv. desmodiilaxiflori	487829	leaf	5121263	698	0	0.0
Xanthomonas axonopodis pv. maculifoliigardeniae	487832	leaf	9793522	99	1	0.0
Xanthomonas citri pv. punicae	487838	leaf	5263334	85	30	0.0
Xanthomonas vasicola pv. arecae	487849	leaf	4960675	657	103	0.0
Xanthomonas citri pv. durantae	487862	leaf	5553161	38	18	0.0
Xanthomonas campestris pv. fici	487866	leaf	30606860	615	43	0.0
Xanthomonas citri pv. viticola	487899	leaf	5129352	93	38	0.0
Xanthomonas graminis pv. phlei	487906	leaf	9471123	2401	377	0.0
Xanthomonas translucens pv. secalis	487908	leaf	4565955	26	6	0.0
Xanthomonas translucens pv. undulosa	487909	leaf	60375411	1101	93	0.0
Serratia sp. SCBI	488142	species	5101896	220	17	0.0
Streptococcus pneumoniae 70585	488221	strain	2184682	2	0	0.0
Streptococcus pneumoniae JJA	488222	strain	2120234	3	1	0.0
Burkholderia latens	488446	species	18868911	5262	649	0.0
Burkholderia contaminans	488447	species	146381051	12920	2070	4.4334e-06
Candidatus Puniceispirillum marinum IMCC1322	488538	strain	2753527	132	90	0.0
Campylobacter lari subsp. concheus	488545	subspecies	19993558	45	5	0.0
Campylobacter peloridis	488546	species	1725253	53	0	0.0
Burkholderia metallica	488729	species	7424240	1842	626	0.0
Burkholderia arboris	488730	species	17051872	3916	700	0.0
Burkholderia seminalis	488731	species	15671280	3256	153	0.0
Burkholderia diffusa	488732	species	6857833	1692	495	0.0
Neisseria lactamica 020-06	489653	strain	2220606	126	26	0.0
Nosocomiicoccus	489909	genus	0	1	0	0.0
Nosocomiicoccus ampullae	489910	species	3218227	49	15	0.0
Haloferula helveola	490095	species	5677198	2817	2107	0.0
Marinobacter sp. BSs20148	490759	species	4063864	266	63	0.0
Desulfurococcus amylolyticus 1221n	490899	strain	1365223	11	5	0.0
Limosilactobacillus reuteri SD2112	491077	strain	2316838	1	0	0.0
Anoxybacillus flavithermus WK1	491915	strain	2846746	66	29	0.0
Marinomonas rhizomae	491948	species	4370890	101	52	0.0
Marinomonas foliarum	491950	species	3994789	83	39	0.0
Marinomonas posidonica IVIA-Po-181	491952	strain	3899940	88	65	0.0
Bacillus velezensis	492670	species	1644055564	1586	577	0.0
Spirobacillus cienkowskii	495820	species	2806830	87	65	0.0
Baekduia soli	496014	species	5212251	3878	2185	0.0
Anseongella ginsenosidimutans	496056	species	4322684	756	546	0.0
Arachidicoccus ginsenosidivorans	496057	species	5773153	1234	803	0.0
Viridibacillus	496496	genus	0	1	0	0.0
Sinomonas flava	496857	species	4162352	1181	625	0.0
Desulfoluna	497721	genus	0	7	0	0.0
Campylobacter subantarcticus	497724	species	0	5	0	0.0
Kosakonia oryzae	497725	species	10952806	656	45	0.0
Gloeothece verrucosa PCC 7822	497965	strain	7841948	186	129	0.0
Hymenobacter tibetensis	497967	species	6328632	2864	2039	0.000205075
Cellvibrio japonicus Ueda107	498211	strain	4576573	368	254	0.0
Clostridium botulinum B1 str. Okra	498213	leaf	4107013	22	13	0.0
Clostridium botulinum A3 str. Loch Maree	498214	strain	4259691	19	14	0.0
Borreliella finlandensis	498741	species	1002970	20	4	0.0
Borreliella garinii PBr	498743	strain	866149	3	1	0.0
Heliomicrobium modesticaldum Ice1	498761	strain	3075407	399	267	0.0
Thermus aquaticus Y51MC23	498848	strain	2338641	263	128	0.0
Tepidanaerobacter	499228	genus	0	1	0	0.0
Tepidanaerobacter acetatoxydans	499229	species	0	4	0	0.0
Dietzia timorensis	499555	species	3607892	741	371	0.0
Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456	500634	strain	2211039	27	2	0.0
Sinorhizobium chiapasense	501572	species	6868315	1590	604	0.0
Cloacibacterium	501783	genus	0	11	0	0.0
Haliangium ochraceum DSM 14365	502025	strain	9446314	5980	3933	0.0
Wolbachia endosymbiont of Delia radicum	502352	species	1586584	1	0	0.0
Pseudidiomarina marina	502366	species	2457283	84	59	0.0
Deinococcus gobiensis	502394	species	0	67	0	0.0
Eggerthella sp. YY7918	502558	species	3123671	263	148	0.0
Aurantiacibacter gangjinensis	502682	species	2724951	3470	2104	0.000504115
Yersinia pseudotuberculosis YPIII	502800	strain	4689436	3	0	0.0
Yersinia pseudotuberculosis PB1/+	502801	strain	4765387	21	12	0.0
Kushneria	504090	genus	0	26	0	0.0
Rhodovastum	504465	genus	0	67	0	0.0
Rhodovastum atsumiense	504468	species	7423543	4727	2779	0.0
Corynebacterium urealyticum DSM 7109	504474	strain	2369219	210	0	0.0
Sediminibacterium	504481	genus	0	40	0	0.0
Meiothermus ruber DSM 1279	504728	strain	3097457	514	299	0.0
Afipia carboxidovorans OM5	504832	strain	7641703	2589	675	0.0
Malaciobacter marinus	505249	species	2917098	65	18	0.0
Gallibacterium salpingitidis	505341	species	2839612	94	61	0.000229098
Ureaplasma parvum serovar 3 str. ATCC 27815	505682	strain	751679	2	0	0.0
Leisingera caerulea	506591	species	22708860	4156	436	0.0
Halomonas chromatireducens	507626	species	3973651	896	462	0.0
Lactobacillus taiwanensis	508451	species	2041763	33	14	0.0
Synergistota	508458	phylum	0	25	0	0.0
Cloacibacillus	508459	genus	0	9	0	0.0
Cloacibacillus evryensis	508460	species	3451651	441	279	0.0
Leptospira borgpetersenii serovar Ceylonica	508536	leaf	3992782	21	1	0.0
Clostridium botulinum E3 str. Alaska E43	508767	strain	3659644	21	1	0.0
Acinetobacter baumannii AYE	509173	strain	4048735	1	0	0.0
Caulobacter segnis ATCC 21756	509190	strain	4655622	13616	1	0.0
Thermoanaerobacter ethanolicus JW 200	509192	strain	2911280	62	9	0.0
Thermoanaerobacter brockii subsp. finnii Ako-1	509193	strain	2344824	53	0	0.0
Sneathiellales	510684	order	0	2	0	0.0
Sneathiellaceae	510685	family	0	5	0	0.0
Sneathiella	510690	genus	0	4	0	0.0
Caldisericum exile AZM16c01	511051	strain	1558103	49	38	0.0
Oceanimonas sp. GK1	511062	species	3527244	785	372	0.0
Escherichia coli str. K-12 substr. MG1655	511145	leaf	78766464	4	3	0.0
Candidatus Azobacteroides	511434	genus	0	1	0	0.0
Candidatus Azobacteroides pseudotrichonymphae	511435	species	0	1	0	0.0
Lentilactobacillus buchneri NRRL B-30929	511437	strain	2588309	12	0	0.0
Aliivibrio	511678	genus	0	4	0	0.0
Streptococcus mutans NN2025	511691	strain	2013587	1	1	0.0
Methylacidiphilum (ex Ratnadevi et al. 2023)	511745	genus	0	7	0	0.0
Candidatus Methylacidiphilum infernorum	511746	species	2185606	63	21	0.0
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	511995	leaf	1224919	66	49	0.0
uncultured Subdoligranulum sp.	512298	species	2991239	439	246	0.0
Actinoplanes sichuanensis	512349	species	12144028	3634	1917	0.0
Acidisoma	512381	genus	0	22	0	0.0
Mycolicibacter heraklionensis	512402	species	5061737	1046	371	0.0
Helicobacter pylori Shi470	512562	strain	1608548	1	0	0.0
Mycoplasma crocodyli MP145	512564	strain	934379	40	27	0.0
Actinoplanes missouriensis 431	512565	strain	8773466	2821	1435	0.0
Mycoplasma seminis	512749	species	1064223	21	17	0.0
Rufibacter tibetensis	512763	species	5413467	702	489	0.0
Dictyoglomus turgidum	513050	species	0	2	0	0.0
Microcystis panniformis	513223	species	0	6	0	0.0
Bartonella sp. 1-1C	515256	species	1600621	21	2	0.0
Micromonospora endophytica	515350	species	6586761	1837	857	0.0
Neorhizobium petrolearium	515361	species	6855582	1737	883	0.0
Pseudomonas yamanorum	515393	species	13839880	1551	498	0.0
Microbacterium invictum	515415	species	3530054	1156	585	0.0
Amphritea	515417	genus	0	6	0	0.0
Candidatus Riesia pediculicola USDA	515618	strain	582127	22	0	0.0
Agathobacter rectalis ATCC 33656	515619	strain	3449685	64	0	0.0
Lachnospira eligens ATCC 27750	515620	strain	2831389	37	23	0.0
Clostridium botulinum Ba4 str. 657	515621	strain	4257769	8	3	0.0
Butyrivibrio proteoclasticus B316	515622	strain	4404886	78	56	0.0
Dictyoglomus turgidum DSM 6724	515635	strain	1855560	43	21	0.0
Flagellimonas lutaonensis	516051	species	3274259	289	204	0.0
Pseudomonas sp. D3	517398	species	6352541	666	218	0.0
Chlorobaculum parvum NCIB 8327	517417	strain	2289249	459	286	0.0
Chloroherpeton thalassium ATCC 35110	517418	strain	3293456	208	155	0.0
Bifidobacterium angulatum DSM 20098 = JCM 7096	518635	strain	2021974	205	21	0.0
[Clostridium] asparagiforme DSM 15981	518636	strain	6353279	422	169	0.0
Microterricola	518733	genus	0	7	0	0.0
Luteolibacter	518753	genus	0	90	0	0.0
Roseibacillus	518755	genus	0	5	0	0.0
Rhodothermus marinus DSM 4252	518766	strain	3386737	1161	275	0.0
Marinobacterium sediminicola	518898	species	3554135	358	217	0.0
Aquitalea denitrificans	519081	species	4502301	1024	415	0.0
Streptobacillus moniliformis DSM 12112	519441	strain	1673280	61	35	0.0
Halorhabdus utahensis DSM 12940	519442	strain	3116795	401	203	0.0
Mycoplasma anserisalpingitidis	519450	species	4620590	142	22	0.0
Vagococcus teuberi	519472	species	2184285	45	34	0.0
Pseudomonas sp. P13	520056	species	5913227	657	45	0.0
Brucella abortus bv. 6 str. 870	520454	strain	3281154	3	0	0.0
Brucella abortus bv. 9 str. C68	520455	strain	3279946	1	0	0.0
Brucella pinnipedialis B2/94	520461	strain	3399268	7	0	0.0
Brucella melitensis bv. 3 str. Ether	520466	strain	3310727	2	0	0.0
Brucella suis bv. 3 str. 686	520487	strain	3297260	7	0	0.0
Sphingobium sp. RSMS	520734	species	5148753	3368	318	0.0
Borreliella burgdorferi N40	521007	strain	1339539	5	0	0.0
Borreliella burgdorferi JD1	521008	strain	1531091	1	1	0.0
Borreliella burgdorferi 297	521009	strain	1325608	1	0	0.0
Borreliella bissettiae DN127	521010	strain	1403443	8	1	0.0
Methanosphaerula palustris E1-9c	521011	strain	2922917	189	124	0.0
Kosmotoga olearia TBF 19.5.1	521045	strain	2302126	53	32	0.0
Lancefieldella parvula DSM 20469	521095	strain	1543805	45	31	0.0
Tsukamurella paurometabola DSM 20162	521096	strain	4479724	1009	551	0.0
Capnocytophaga ochracea DSM 7271	521097	strain	2612925	85	0	0.0
Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	521098	strain	3205686	537	262	0.0
Helcobacillus massiliensis	521392	species	2548098	708	400	0.0
Caldicellulosiruptor bescii DSM 6725	521460	strain	2931662	58	21	0.0
Paenibacillus urinalis	521520	species	17342944	373	28	0.0
Planctopirus limnophila DSM 3776	521674	strain	5460085	299	143	0.0
Thiocapsa bogorovii	521689	species	5649927	1567	908	0.0
Denitrificimonas caeni	521720	species	2830546	113	60	0.0
Dyella terrae	522259	species	5355565	1742	880	0.0
Staphylococcus rostri	522262	species	2390967	43	31	0.0
Stenotrophomonas maltophilia K279a	522373	strain	4851126	102	20	0.0
Euhalothece natronophila Z-M001	522448	strain	3524308	73	37	0.0
Campylobacter avium LMG 24591	522484	strain	1738633	25	22	0.0
Denitrovibrio acetiphilus DSM 12809	522772	strain	3222077	75	61	0.0
Kangiella koreensis DSM 16069	523791	strain	2852073	115	73	0.0
Leptotrichia buccalis C-1013-b	523794	strain	2465610	59	29	0.0
Staphylococcus aureus subsp. aureus ST398	523796	strain	5600967	1	0	0.0
Haloferax mediterranei ATCC 33500	523841	strain	7812180	573	31	0.0
Methanosarcina thermophila TM-1	523844	strain	3127379	53	37	0.0
Methanothermococcus thermolithotrophicus DSM 2095	523845	strain	1706496	29	24	0.0
Saccharolobus shibatae B12	523848	strain	2916875	23	3	0.0
Thermococcus litoralis DSM 5473	523849	strain	2215172	26	17	0.0
Thermococcus onnurineus NA1	523850	strain	1847607	40	24	0.0
Saccharopolyspora rosea	524884	species	6562638	2429	1244	0.0
Fusobacterium nucleatum subsp. nucleatum ATCC 23726	525283	strain	2299539	15	2	0.0
Gardnerella vaginalis ATCC 14019	525284	strain	1667350	7	0	0.0
Lactobacillus paragasseri JV-V03	525326	strain	2030305	14	3	0.0
Desulfomicrobium baculatum DSM 4028	525897	strain	3942657	621	317	0.0
Sulfurospirillum deleyianum DSM 6946	525898	strain	2306351	62	40	0.0
Thermanaerovibrio acidaminovorans DSM 6589	525903	strain	1848474	153	98	0.0
Thermobaculum terrenum ATCC BAA-798	525904	strain	3101581	186	124	0.0
Acidimicrobium ferrooxidans DSM 10331	525909	strain	2158157	572	373	0.0
Thiothrix lacustris	525917	species	3647642	305	139	0.0
Anaerococcus prevotii DSM 20548	525919	strain	1998633	44	31	0.0
Thalassobaculum	526215	genus	0	71	0	0.0
Sebaldella termitidis ATCC 33386	526218	strain	4486650	93	70	0.0
Maridesulfovibrio salexigens DSM 2638	526222	strain	4289847	174	104	0.0
Brachyspira murdochii DSM 12563	526224	strain	3241804	90	69	0.0
Geodermatophilus obscurus DSM 43160	526225	strain	5322497	2409	1279	0.0
Gordonia bronchialis DSM 43247	526226	strain	5290012	984	56	0.0
Allomeiothermus silvanus DSM 9946	526227	strain	3721669	493	307	0.0
Erysipelotrichia	526524	class	0	9	0	0.0
Erysipelotrichales	526525	order	0	18	0	0.0
Tetragenococcus osmophilus	526944	species	2384293	65	43	0.0
Rhizobium phaseoli Brasil 5	526949	strain	6665454	502	119	0.0
Bacillus thuringiensis Bt407	527021	strain	6134344	14	11	0.0
Mariniflexile	527198	genus	0	9	0	0.0
Paenibacillus tundrae	528187	species	6534616	95	50	0.0
Paenibacillus xylanexedens	528191	species	7098239	31	10	0.0
Azospirillum thiophilum	528244	species	7609458	4039	1394	0.0
Pseudomonas sp. G11	528343	species	7613543	583	107	0.00027912
Neisseria gonorrhoeae MS11	528354	strain	2237793	2	0	0.0
Alteromonas macleodii ATCC 27126	529120	strain	4653851	15	4	0.0
Bacillus thuringiensis YBT-1518	529122	strain	6672921	20	9	0.0
Proteus mirabilis HI4320	529507	strain	4099895	6	2	0.0
Pyrococcus yayanosii CH1	529709	strain	1716818	14	11	0.0
Aquiluna	529881	genus	0	4	0	0.0
Rhodoluna	529883	genus	0	8	0	0.0
Rhodoluna lacicola	529884	species	2839353	101	16	0.0
Prauserella marina	530584	species	6986413	1675	908	0.0
Pelagibacterium halotolerans	531813	species	7826773	2040	1026	0.0
Holophagae	533205	class	0	114	0	0.0
Acanthopleuribacterales	533206	order	0	32	0	0.0
Acanthopleuribacteraceae	533207	family	0	15	0	0.0
[Acidovorax] ebreus TPSY	535289	strain	3796573	2509	320	0
Candidatus Rhodoluna planktonica	535712	species	1424506	41	22	0.0
Cronobacter universalis	535744	species	4436829	638	0	0.0
Mesorhizobium australicum	536018	species	0	68	0	0.0
Mesorhizobium opportunistum WSM2075	536019	strain	6884444	1635	423	0.0
Methanolobus zinderi	536044	species	2704953	47	35	0.0
Clostridium carboxidivorans P7	536227	strain	5752782	120	57	0.0
Roseburia intestinalis L1-82	536231	strain	4493348	114	1	0.0
Clostridium botulinum A2 str. Kyoto	536232	strain	4155278	8	0	0.0
Chryseobacterium taklimakanense	536441	species	7930359	1197	436	0
Chitinophaga niabensis	536979	species	7201998	2473	1838	0.0
Parabacteroides johnsonii DSM 18315	537006	strain	4749455	299	0	0.0
Blautia hansenii DSM 20583	537007	strain	6131540	176	0	0.0
Segatella copri DSM 18205	537011	strain	6877128	346	187	0.0
Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	537971	strain	2240130	17	0	0.0
