name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Brucella abortus bv. 9 str. C68	520455	strain	3279946	1	0	0.0
Brucella pinnipedialis B2/94	520461	strain	3399268	5	0	0.0
Brucella melitensis bv. 3 str. Ether	520466	strain	3310727	1	1	0.0
Brucella suis bv. 3 str. 686	520487	strain	3297260	11	0	0.0
Sphingobium sp. RSMS	520734	species	5148753	2072	140	0.0
Borreliella burgdorferi N40	521007	strain	1339539	4	1	0.0
Borreliella burgdorferi JD1	521008	strain	1531091	4	0	0.0
Borreliella burgdorferi 297	521009	strain	1325608	4	0	0.0
Borreliella bissettiae DN127	521010	strain	1403443	21	2	0.0
Methanosphaerula palustris E1-9c	521011	strain	2922917	156	115	0.0
Kosmotoga olearia TBF 19.5.1	521045	strain	2302126	76	58	0.0
Lancefieldella parvula DSM 20469	521095	strain	1543805	69	45	0.0
Tsukamurella paurometabola DSM 20162	521096	strain	4479724	934	537	0.0
Capnocytophaga ochracea DSM 7271	521097	strain	2612925	150	0	0.0
Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	521098	strain	3205686	415	215	0.0
Helcobacillus massiliensis	521392	species	2548098	620	334	0.0
Caldicellulosiruptor bescii DSM 6725	521460	strain	2931662	108	51	0.0
Paenibacillus urinalis	521520	species	17342944	435	31	0.0
Planctopirus limnophila DSM 3776	521674	strain	5460085	350	178	0.0
Thiocapsa bogorovii	521689	species	5649927	1331	743	0.0
Denitrificimonas caeni	521720	species	2830546	177	115	0.0
Dyella terrae	522259	species	5355565	2234	1178	0.0
Staphylococcus rostri	522262	species	2390967	66	46	0.0
Stenotrophomonas maltophilia K279a	522373	strain	4851126	82	17	0.0
Euhalothece natronophila Z-M001	522448	strain	3524308	107	87	0.0
Campylobacter avium LMG 24591	522484	strain	1738633	68	48	0.0
Campylobacter avium	522485	species	0	2	0	0.0
Denitrovibrio acetiphilus DSM 12809	522772	strain	3222077	103	78	0.0
Kangiella koreensis DSM 16069	523791	strain	2852073	157	103	0.0
Leptotrichia buccalis C-1013-b	523794	strain	2465610	89	44	0.0
Haloferax mediterranei ATCC 33500	523841	strain	7812180	506	33	0.0
Methanosarcina thermophila TM-1	523844	strain	3127379	51	38	0.0
Methanothermococcus thermolithotrophicus DSM 2095	523845	strain	1706496	47	39	0.0
Saccharolobus shibatae B12	523848	strain	2916875	41	12	0.0
Thermococcus litoralis DSM 5473	523849	strain	2215172	45	37	0.0
Thermococcus onnurineus NA1	523850	strain	1847607	32	16	0.0
Saccharopolyspora rosea	524884	species	6562638	2124	1079	0.0
Fusobacterium nucleatum subsp. nucleatum ATCC 23726	525283	strain	2299539	17	6	0.0
Gardnerella vaginalis ATCC 14019	525284	strain	1667350	13	0	0.0
Lactobacillus paragasseri JV-V03	525326	strain	2030305	17	5	0.0
Desulfomicrobium baculatum DSM 4028	525897	strain	3942657	599	283	0.0
Sulfurospirillum deleyianum DSM 6946	525898	strain	2306351	67	46	0.0
Thermanaerovibrio acidaminovorans DSM 6589	525903	strain	1848474	104	62	0.0
Thermobaculum terrenum ATCC BAA-798	525904	strain	3101581	194	130	0.0
Acidimicrobium ferrooxidans DSM 10331	525909	strain	2158157	396	272	0.0
Thiothrix lacustris	525917	species	3647642	444	216	0.0
Anaerococcus prevotii DSM 20548	525919	strain	1998633	58	45	0.0
Thalassobaculum	526215	genus	0	63	0	0.0
Sebaldella termitidis ATCC 33386	526218	strain	4486650	141	120	0.0
Maridesulfovibrio salexigens DSM 2638	526222	strain	4289847	181	117	0.0
Brachyspira murdochii DSM 12563	526224	strain	3241804	97	64	0.0
Geodermatophilus obscurus DSM 43160	526225	strain	5322497	1814	942	0.0
Gordonia bronchialis DSM 43247	526226	strain	5290012	984	58	0.0
Allomeiothermus silvanus DSM 9946	526227	strain	3721669	414	286	0.0
Erysipelotrichia	526524	class	0	7	0	0.0
Erysipelotrichales	526525	order	0	44	0	0.0
Tetragenococcus osmophilus	526944	species	2384293	86	54	0.0
Rhizobium phaseoli Brasil 5	526949	strain	6665454	563	129	0.0
Bacillus thuringiensis Bt407	527021	strain	6134344	13	7	0.0
Mariniflexile	527198	genus	0	16	0	0.0
Paenibacillus tundrae	528187	species	6534616	110	56	0.0
Paenibacillus xylanexedens	528191	species	7098239	52	26	0.0
Azospirillum thiophilum	528244	species	7609458	4474	1430	0.0
Pseudomonas sp. G11	528343	species	7613543	2515	568	0.000144035
Alteromonas macleodii ATCC 27126	529120	strain	4653851	31	5	0.0
Bacillus thuringiensis YBT-1518	529122	strain	6672921	26	12	0.0
Proteus mirabilis HI4320	529507	strain	4099895	6	0	0.0
Pyrococcus yayanosii CH1	529709	strain	1716818	31	23	0.0
Aquiluna	529881	genus	0	4	0	0.0
Rhodoluna	529883	genus	0	5	0	0.0
Rhodoluna lacicola	529884	species	2839353	159	37	0.0
Prauserella marina	530584	species	6986413	1380	747	0.0
Pelagibacterium halotolerans	531813	species	7826773	2189	1064	0.0
Holophagae	533205	class	0	121	0	0.0
Acanthopleuribacterales	533206	order	0	40	0	0.0
Acanthopleuribacteraceae	533207	family	0	18	0	0.0
[Acidovorax] ebreus TPSY	535289	strain	3796573	3187	364	0.0
Candidatus Rhodoluna planktonica	535712	species	1424506	80	47	0.0
Cronobacter universalis	535744	species	4436829	764	0	0.0
Mesorhizobium australicum	536018	species	0	100	0	0.0
Mesorhizobium opportunistum WSM2075	536019	strain	6884444	2004	602	0.0
Methanolobus zinderi	536044	species	2704953	71	51	0.0
Clostridium carboxidivorans P7	536227	strain	5752782	179	80	0.0
Roseburia intestinalis L1-82	536231	strain	4493348	136	0	0.0
Clostridium botulinum A2 str. Kyoto	536232	strain	4155278	5	0	0.0
Chryseobacterium taklimakanense	536441	species	7930359	1474	536	0.0
Chitinophaga niabensis	536979	species	7201998	3347	2493	0.0
Parabacteroides johnsonii DSM 18315	537006	strain	4749455	410	0	0.0
Blautia hansenii DSM 20583	537007	strain	6131540	192	0	0.0
Segatella copri DSM 18205	537011	strain	6877128	501	251	0.0
Actinobacillus pleuropneumoniae serovar 7 str. AP76	537457	strain	2345435	2	0	0.0
Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	537971	strain	2240130	14	0	0.0
Lacticaseibacillus paracasei subsp. paracasei 8700:2	537973	strain	3025352	6	1	0.0
Rhizobium etli 8C-3	538025	strain	7309118	1024	433	0.0
Mycoplasma struthionis	538220	species	737591	36	30	0.0
Stappia indica	538381	species	5116759	3040	1637	0.0
Pelagerythrobacter marinus	538382	species	3322597	2444	1288	0.0
uncultured Alistipes sp.	538949	species	5998812	1051	561	0.0
Dyadobacter sp. 32	538966	species	7101228	1391	1093	4.70494e-05
Clostridiales Family XVII. Incertae Sedis	539000	family	0	20	0	0.0
Bacillales Family X. Incertae Sedis	539003	family	0	10	0	0.0
Paenibacillus hunanensis	539262	species	5688415	194	134	0.0
Francisella philomiragia subsp. philomiragia ATCC 25015	539329	strain	2017400	51	8	0.0
Gemellaceae	539738	family	0	1	0	0.0
Enterobacter mori	539813	species	39260028	1926	380	0.0
Roseovarius indicus	540747	species	6173065	1898	1076	0.0
Bacillus thuringiensis serovar chinensis CT-43	541229	strain	6151150	11	1	0.0
Parvimonas	543311	genus	0	3	0	0.0
Anaerovoracaceae	543314	family	0	6	0	0.0
Symbiobacteriaceae	543349	family	0	23	0	0.0
Thermoanaerobacterales Family IV. Incertae Sedis	543372	family	0	3	0	0.0
Haloterrigena turkmenica DSM 5511	543526	strain	5440782	672	339	0.0
Rhodococcus opacus PD630	543736	strain	9166298	796	320	0.0
Pelagerythrobacter marensis	543877	species	5794868	3418	1837	0.0
Helicobacter pylori B128	544406	strain	1675360	1	0	0.0
Mycoplasmatota	544448	phylum	0	36	0	0.0
Actinomyces oris	544580	species	9336787	1484	328	0.0
Butyricimonas virosa	544645	species	9626397	574	237	0.0
Oceanobacillus oncorhynchi	545501	species	4669308	113	33	0.0
Priestia megaterium QM B1551	545693	strain	5523192	8	3	0.0
Treponema primitia ZAS-2	545694	strain	4059867	162	102	0.0
Leadbettera azotonutricia ZAS-9	545695	strain	3855671	174	133	0.0
Streptococcus gallolyticus subsp. gallolyticus TX20005	545774	strain	2258003	11	0	0.0
Treponema paraluiscuniculi Cuniculi A	545776	strain	1133390	30	1	0.0
Calditerrivibrio	545865	genus	0	1	0	0.0
Dietzia lutea	546160	species	3911842	911	340	0.0
Wolbachia endosymbiont of Aedes aegypti	546165	species	16481171	2	0	0.0
Neisseria elongata subsp. glycolytica ATCC 29315	546263	strain	2256647	339	0	0.0
Filifactor alocis ATCC 35896	546269	strain	1931012	66	56	0.0
Selenomonas sputigena ATCC 35185	546271	strain	2568361	397	171	0.0
Hafnia paralvei	546367	species	14430133	639	145	0.0
Deinococcus deserti VCD115	546414	strain	3855329	551	332	0.0
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	547043	strain	2313752	28	2	0.0
Neisseria sicca ATCC 29256	547045	strain	2291167	124	20	0.0
Hydrogenobaculum sp. 3684	547143	species	1552775	33	0	0.0
Hydrogenobaculum sp. HO	547144	species	1552931	33	0	0.0
Hydrogenobaculum sp. SHO	547145	species	1552607	33	0	0.0
Hydrogenobaculum sp. SN	547146	species	1552931	33	0	0.0
Phycisphaera mikurensis	547188	species	0	73	0	0.0
Methanohalophilus mahii DSM 5219	547558	strain	2012424	49	40	0.0
Natrialba magadii ATCC 43099	547559	strain	4443643	334	194	0.0
Mycoplasma tauri	547987	species	764150	41	23	0.0
Corynebacterium aurimucosum ATCC 700975	548476	strain	2819226	188	64	0.0
Mobiluncus curtisii ATCC 43063	548479	strain	2146480	84	8	0.0
Francisella halioticida	549298	species	4495986	147	20	0.0
Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	550538	strain	4658697	1	0	0.0
Ferrimonas balearica DSM 9799	550540	strain	4279159	653	423	0.0
Geobacillus sp. Y412MC52	550542	species	3673940	108	27	0.0
Halomonas sp. HAL1	550984	species	4444149	345	142	0.0
'Nostoc azollae' 0708	551115	strain	5486145	144	83	0.0
Aromatoleum	551759	genus	0	536	0	0.0
Aromatoleum aromaticum	551760	species	4366359	3204	282	0.0
Kosakonia arachidis	551989	species	5176406	428	169	0.0
Mucilaginibacter gossypii	551996	species	7187928	7237	2099	0.000230855
Vibrio gallaecicus	552386	species	5126655	126	83	0.0
Streptococcus equi subsp. zooepidemicus MGCS10565	552526	strain	2024171	1	0	0.0
Listeria monocytogenes HCC23	552536	strain	2976212	35	11	0.0
Halopseudomonas pelagia	553151	species	4550643	885	480	0.0
Prevotella melaninogenica ATCC 25845	553174	strain	3168282	54	0	0.0
Cutibacterium acnes SK137	553199	strain	2495334	2	0	1.20552e-321
Vibrio breoganii	553239	species	8728857	255	137	0.0
Streptococcus equi subsp. equi 4047	553482	strain	2253793	4	2	0.0
Streptomyces gilvosporeus	553510	species	8482298	1450	708	0.0
Acidovorax carolinensis	553814	species	17451017	26088	5503	0
[Clostridium] hylemonae DSM 15053	553973	strain	3833740	135	8	0.0
Candidatus Nitrosacidococcus tergens	553981	species	1811369	86	54	0.0
Allochromatium tepidum	553982	species	3384614	1480	709	0.0
Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601	554290	strain	4581797	7	0	0.0
Ectopseudomonas toyotomiensis	554344	species	5235458	1993	527	0.0
Leptotrichia hongkongensis	554406	species	2284180	88	39	0.0
Halobacillus naozhouensis	554880	species	4237314	129	87	0.0
Thermaerobacter composti	554949	species	3001239	829	86	0.0
Thermosediminibacter oceani DSM 16646	555079	strain	2280035	116	84	0.0
Zymomonas mobilis subsp. mobilis ATCC 10988	555217	strain	2143461	30	8	0.0
Ensifer canadensis	555315	species	16545671	4114	1710	0.0
Phyllobacterium sp. T1018	555316	species	3872269	959	520	0.0
Phyllobacterium sp. T1293	555317	species	5074034	757	467	0.0
Rhizobium sp. T136	555319	species	7738336	1300	414	0.0
Rhizobium sp. T1470	555320	species	8104678	1276	30	0.0
Rhizobium sp. T1473	555321	species	8004949	1269	195	0.0
Salarchaeum japonicum	555573	species	2339281	441	235	0.0
Halothiobacillus neapolitanus c2	555778	strain	2582886	397	234	0.0
Staphylococcus massiliensis	555791	species	2422153	69	51	0.0
Polynucleobacter difficilis	556054	species	1995529	265	182	0.0
Humibacillus	556178	genus	0	18	0	0.0
Pseudolabrys	556257	genus	0	105	0	0.0
Bacteroides sp. D2	556259	species	6955292	427	89	0.0
Helicobacter winghamensis ATCC BAA-430	556267	strain	1700841	23	0	0.0
Oxalobacter formigenes OXCC13	556269	strain	2433653	254	0	0.0
Brachybacterium saurashtrense	556288	species	3720646	1183	569	0.0
Neomicrococcus aestuarii	556325	species	2667837	199	119	0.0
Propionibacterium acidifaciens	556499	species	3072768	880	488	0.0
Pseudomonas benzenivorans	556533	species	13627346	6373	2866	0.0
Corynebacterium freiburgense	556548	species	2962293	70	56	0.0
Laribacter hongkongensis HLHK9	557598	strain	3169329	1425	323	0.0
Mycobacterium kansasii ATCC 12478	557599	strain	6577228	980	1	0.0
Acinetobacter baumannii AB307-0294	557600	strain	3759495	3	1	0.0
Pseudomonas aeruginosa LESB58	557722	strain	6601757	4	0	0.0
Glaesserella parasuis SH0165	557723	strain	2269156	16	2	0.0
Burkholderia pseudomallei 576	557724	strain	7266604	64	16	0.0
Cereibacter sphaeroides KD131	557760	strain	4711139	736	269	0.0
Buchnera aphidicola (Brachycaudus tragopogonis)	558015	forma	653984	27	17	0.0
Chryseobacterium piperi	558152	species	4501946	650	402	0.0
Corynebacterium doosanense CAU 212 = DSM 45436	558173	strain	2698995	465	261	0.0
Desulfurobacteriaceae	558314	family	0	2	0	0.0
Marinilabiliaceae	558415	family	0	5	0	0.0
Xylanibacter	558436	genus	0	2	0	0.0
Delftia lacustris	558537	species	41498521	7779	829	0.0
Shewanella chilikensis	558541	species	9641528	542	54	0.0
Mycobacterium mantenii	560555	species	6185541	1212	528	0.0
Sphingobacterium psychroaquaticum	561061	species	4396536	768	527	0.0
Mameliella alba	561184	species	5832665	1714	892	0.0
Dickeya chrysanthemi Ech1591	561229	strain	4813854	461	132	0.0
Pectobacterium carotovorum subsp. carotovorum PC1	561230	strain	4862913	155	0	0.0
Pectobacterium parmentieri WPP163	561231	strain	5063892	21	9	0.0
Mycobacterium tuberculosis variant bovis BCG str. Tokyo 172	561275	strain	8743418	1	0	0.0
Salinimicrobium	561367	genus	0	5	0	0.0
Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum)	561501	strain	641895	1	0	0.0
Bacillus safensis	561879	species	117269815	603	129	0.0
Rickettsia peacockii str. Rustic	562019	strain	1314898	20	4	0.0
Pseudoalteromonas sp. CF6-2	562716	species	4449063	155	24	0.0
Paenibacillus cellulositrophicus	562959	species	7424799	545	299	0.0
Kyrpidia tusciae DSM 2912	562970	strain	3384766	208	97	0.0
Sulfurimonas autotrophica DSM 16294	563040	strain	2153198	117	76	0.0
Helicobacter pylori G27	563041	strain	1663013	4	0	0.0
Bacillus sp. SJ-10	563169	species	4041647	30	0	0.0
Ferruginibacter lapsinanis	563172	species	3455339	6741	5586	0.000363081
Listeria monocytogenes L99	563174	strain	2979198	2	0	0.0
Buchnera aphidicola str. 5A (Acyrthosiphon pisum)	563178	strain	642122	2	0	0.0
Pseudomonas coronafaciens pv. oryzae str. 1_6	563797	strain	5714458	1373	157	4.48497e-65
Cyclobacteriaceae	563798	family	0	23	0	0.0
Chitinophagaceae	563835	family	0	414	106	0.0
Rhodothermaceae	563843	family	0	26	0	0.0
Sphingomonas hankookensis	563996	species	3947172	5220	3147	0.0
Spirosoma rigui	564064	species	5828404	1032	713	0.0
Ralstonia solanacearum MolK2	564065	strain	5586409	1671	359	0.0
Roseicitreum antarcticum	564137	species	4253095	1008	568	0.0
Luteibacter anthropi	564369	species	4961663	3426	2176	0
Geoglobus acetivorans	565033	species	3764337	59	38	0.0
Brachyspira hyodysenteriae WA1	565034	strain	3036634	12	2	0.0
Bifidobacterium longum subsp. infantis 157F	565040	strain	2408831	11	2	0.0
Bifidobacterium longum subsp. longum JCM 1217	565042	strain	2385164	20	0	0.0
Caulobacter vibrioides NA1000	565050	strain	4042929	2742	0	0.0
Streptomyces sp. SM17	565560	species	7179914	232	19	0.0
Ureaplasma urealyticum serovar 10 str. ATCC 33699	565575	strain	874478	29	2	0.0
Enterococcus faecalis ARO1/DG	565651	strain	2878753	4	3	0.0
Enterococcus casseliflavus EC20	565655	strain	3427276	10	3	0.0
Micrococcus yunnanensis	566027	species	4903665	1152	20	0.0
Lentisphaeraceae	566277	family	0	1	0	0.0
Escherichia coli W	566546	strain	10014211	1	1	0.0
Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	566552	strain	2079525	61	0	0.0
Nevskiaceae	568386	family	0	167	0	0.0
Pseudogulbenkiania	568394	genus	0	110	0	0.0
Lacticaseibacillus rhamnosus Lc 705	568704	strain	3033106	2	1	0.0
Bordetella pertussis 18323	568706	strain	4043846	76	0	0.0
Bordetella bronchiseptica 253	568707	strain	5264383	394	66	0.0
Salmonella enterica subsp. enterica serovar Typhimurium str. D23580	568708	strain	4879400	3	3	0.0
Dickeya poaceiphila	568768	species	4317154	343	160	0.0
Streptococcus suis BM407	568814	strain	2170808	2	1	0.0
Brucella microti CCM 4915	568815	strain	3337369	3	1	0.0
Acidaminococcus intestini RyC-MR95	568816	strain	2487765	121	14	0.0
Microbispora hainanensis	568844	species	26454199	6861	919	0.0
Candidatus Hamiltonella	568987	genus	0	3	0	0.0
Candidatus Regiella	568988	genus	0	4	0	0.0
Methylovirgula ligni	569860	species	3298588	1334	755	0.0
Marinifilum fragile	570161	species	18788646	1905	473	0.0
Fretibacter rubidus	570162	species	3450490	278	196	0.0
Methanocellales	570264	order	0	15	0	0.0
Methanocellaceae	570265	family	0	1	0	0.0
Methanocella	570266	genus	0	2	0	0.0
Methanocella paludicola	570267	species	0	4	0	0.0
Allobacillus halotolerans	570278	species	2700297	79	56	0.0
Bacillus thuringiensis serovar kurstaki str. YBT-1520	570416	strain	13100949	8	3	0.0
Methylobacterium bullatum	570505	species	10123749	4493	1447	2.40737e-05
Pseudomonas sp. N4	571124	species	7118414	1708	703	1.02798e-296
Desulfosarcina alkanivorans	571177	species	7324708	823	509	0.0
Brucella pituitosa	571256	species	5467370	573	181	0.0
Buchnera aphidicola (Sitobion avenae)	571428	forma	647564	39	6	0.0
Psychrobacter sp. G	571800	species	3113999	97	22	0.0
Luteipulveratus mongoliensis	571913	species	5420910	1070	597	0.0
Corynebacterium mustelae	571915	species	3474226	117	79	0.0
Bacillus cereus 03BB102	572264	strain	10897415	14	3	0.0
Mycobacterium tuberculosis variant africanum GM041182	572418	strain	4389314	3	0	0.0
Mycoplasma amphoriforme A39	572419	strain	1029022	29	22	0.0
Allochromatium vinosum DSM 180	572477	strain	3669074	1548	761	0.0
Vulcanisaeta distributa DSM 14429	572478	strain	2374137	24	22	0.0
Halanaerobium praevalens DSM 2228	572479	strain	2309262	119	87	0.0
Arcobacter nitrofigilis DSM 7299	572480	strain	3192235	118	67	0.0
Blautia	572511	genus	0	37	0	0.0
Ilyobacter polytropus DSM 2926	572544	strain	3132314	86	71	0.0
Acetivibrio thermocellus DSM 2360	572545	strain	3577579	64	0	0.0
Archaeoglobus profundus DSM 5631	572546	strain	1563423	22	19	0.0
Aminobacterium colombiense DSM 12261	572547	strain	1980592	35	23	0.0
Nitratidesulfovibrio vulgaris RCH1	573059	strain	3734357	494	8	0.0
Clostridium cellulovorans 743B	573061	strain	5262222	147	116	0.0
Methanocaldococcus infernus ME	573063	strain	1328194	31	29	0.0
Methanocaldococcus fervens AG86	573064	strain	1507251	35	29	0.0
Asticcacaulis excentricus CB 48	573065	strain	4308776	1238	562	0.0
Pseudomonas amygdali pv. tabaci str. ATCC 11528	573066	strain	6201720	234	34	0.0
Shimia	573139	genus	0	25	0	0.0
Wolbachia endosymbiont of Oryzaephilus surinamensis	573241	species	1728764	2	2	0.0
Solidesulfovibrio magneticus RS-1	573370	strain	5315620	1292	604	0.0
Sediminispirochaeta smaragdinae DSM 11293	573413	strain	4653970	144	107	0.0
Leeuwenhoekiella palythoae	573501	species	3994766	685	297	0.0
Francisella salina	573569	species	2035931	65	10	0.0
Francisella uliginis	573570	species	2237379	104	48	0.0
Candidatus Planktophila limnetica	573600	species	1328793	52	36	0.0
Pandoraea oxalativorans	573737	species	6500731	2482	849	0.0
Leptospira interrogans serovar Lai str. IPAV	573825	strain	4708530	3	0	0.0
Acetohalobium arabaticum DSM 5501	574087	strain	2469596	61	42	0.0
Pantoea allii	574096	species	9931215	631	80	0.0
Bacillus manliponensis	574376	species	4286476	134	95	0.0
Escherichia coli O127:H6 str. E2348/69	574521	strain	5069678	7	0	0.0
Anaplasma centrale str. Israel	574556	strain	1206806	33	22	0.0
Agrococcus terreus	574649	species	2738977	1321	637	0.0
Micrococcus terreus	574650	species	3099144	583	291	0.0
Butyricimonas	574697	genus	0	16	0	0.0
Polaribacter gangjinensis	574710	species	2937607	549	309	0.0
Bradyrhizobium sp. C-145	574727	species	9529571	2186	644	0.0
Haloferula	574899	genus	0	5	0	0.0
Holophagales	574975	order	0	177	0	0.0
Holophagaceae	574976	family	0	88	0	0.0
Gluconobacter sphaericus	574987	species	3198086	386	157	0.0
Corynebacterium maris	575200	species	0	35	0	0.0
Sediminibacterium sp. TEGAF015	575378	species	3055665	3115	2373	0.0
Isosphaera pallida ATCC 43644	575540	strain	5529304	716	476	0.0
Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	575584	strain	3944918	3	0	0.0
Prevotella sp. oral taxon 299 str. F0039	575614	strain	2480269	147	90	0.0
Lentibacter algarum	576131	species	6256063	494	31	0.0
Polynucleobacter necessarius	576610	species	10627120	771	423	0.0
Polynucleobacter asymbioticus	576611	species	8797925	437	78	0.0
Streptomyces iranensis	576784	species	12213033	1864	608	0.0
Paraprevotella	577309	genus	0	6	0	0.0
Niabella yanshanensis	577386	species	5543186	2951	2222	0.0
Demequina	577469	genus	0	38	0	0.0
Euhalothece natronophila	577489	species	0	3	0	0.0
Mycobacterium paraterrae	577492	species	5522624	988	509	0.0
Desulfobulbus propionicus DSM 2032	577650	strain	3851869	704	458	0.0
Bradyrhizobium sp. STM 3557	578920	species	7928314	3659	2019	0.0
Bradyrhizobium sp. STM 3561	578923	species	8673602	2017	736	0.0
Bradyrhizobium sp. STM 3562	578924	species	8479314	2965	1621	0.0
Bradyrhizobium sp. STM 3566	578928	species	8115526	1659	98	0.0
Vibrio cholerae M66-2	579112	strain	3938905	1	0	0.0
Methanocaldococcus vulcanius M7	579137	strain	1761737	38	32	0.0
Zymomonas mobilis subsp. pomaceae ATCC 29192	579138	strain	2061413	116	87	0.0
Musicola paradisiaca Ech703	579405	strain	4679450	519	308	0.0
Campylobacter volucris LMG 24379	580033	strain	1517949	77	0	0.0
Bacillus cytotoxicus	580165	species	68684671	510	100	0.0
Thermoanaerobacterium thermosaccharolyticum DSM 571	580327	strain	2785752	99	19	0.0
Thermoanaerobacter italicus Ab9	580331	strain	2451061	69	22	0.0
Sideroxydans lithotrophicus ES-1	580332	strain	3003656	1409	809	0.0
Zetaproteobacteria	580370	class	0	1	0	0.0
Mariprofundales	580371	order	0	24	0	0.0
Mariprofundaceae	580372	family	0	7	0	0.0
Hirschia baltica ATCC 49814	582402	strain	3540114	229	167	0.0
Thermococcus paralvinellae	582419	species	1957742	28	19	0.0
Wohlfahrtiimonas	582472	genus	0	2	0	0.0
Microbacterium azadirachtae	582680	species	3692010	1133	609	0.0
Rhodanobacter glycinis	582702	species	4172240	2774	1524	0
Methylovorus glucosotrophus SIP3-4	582744	strain	3082007	1922	535	0
Hyphomicrobium denitrificans ATCC 51888	582899	strain	3638969	1043	624	0.0
Stenotrophomonas sp. 9	583319	species	4530410	919	0	0.0
Methylotenera mobilis JLW8	583345	strain	2547570	871	661	1.20552e-321
Clostridium kluyveri NBRC 12016	583346	strain	3955303	112	2	0.0
Coraliomargarita akajimensis DSM 45221	583355	strain	3750771	312	222	0.0
Thermoanaerobacter mathranii subsp. mathranii str. A3	583358	strain	2306092	59	8	0.0
Tenacibaculum jejuense	584609	species	4614879	563	359	0.0
Pasteurella multocida subsp. multocida str. 3480	584721	strain	2378127	2	1	0.0
Escherichia fergusonii ATCC 35469	585054	strain	4643861	6	0	0.0
Escherichia coli IAI39	585057	strain	5132068	5	2	0.0
Roseburia hominis A2-183	585394	strain	3592125	147	0	0.0
Escherichia coli O111:H- str. 11128	585396	strain	5766081	1	1	0.0
Synechococcus sp. KORDI-49	585423	species	2585813	284	73	0.0
Synechococcus sp. KORDI-52	585425	species	2572069	215	134	0.0
Thiohalobacter thiocyanaticus	585455	species	3233441	1722	825	0.0
Gardnerella vaginalis ATCC 14018 = JCM 11026	585528	strain	1667406	13	0	0.0
Corynebacterium genitalium ATCC 33030	585529	strain	2337040	251	149	0.0
Helicobacter pylori 35A	585535	strain	1566655	3	0	0.0
Helicobacter pylori 83	585538	strain	1617426	1	1	0.0
Chitiniphilus	585890	genus	0	158	0	0.0
Gluconobacter roseus	586239	species	2719744	542	298	0.0
Staphylococcus devriesei	586733	species	2385004	71	49	0.0
Pseudomonas chlororaphis	587753	species	317753142	35596	8704	3.18813e-06
Pseudomonas chlororaphis subsp. aureofaciens	587851	subspecies	76227417	1191	269	1.61251e-05
Ruminiclostridium papyrosolvens DSM 2782	588581	strain	5027861	123	80	0.0
Solirubrobacterales	588673	order	0	528	0	0.0
Thermoleophilales	588674	order	0	17	0	0.0
Natronorubrum daqingense	588898	species	3835796	313	157	0.0
Brevundimonas naejangsanensis	588932	species	9124003	8632	3008	0.0
Prevotella fusca	589436	species	0	3	0	0.0
Prevotella scopos	589437	species	0	3	0	0.0
Desulfurivibrio alkaliphilus AHT 2	589865	strain	3097763	557	345	0.0
Alteromonas australica	589873	species	4308833	702	466	0.0
Ferroglobus placidus DSM 10642	589924	strain	2196266	31	25	0.0
Thermotoga petrophila RKU-10	590168	strain	1809823	43	5	0.0
Dickeya parazeae Ech586	590409	strain	4818394	240	66	0.0
Mycobacterium paraseoulense	590652	species	6085955	1302	417	0.0
Cellulomonas fimi ATCC 484	590998	strain	4266344	1314	16	0.0
Acidaminococcus fermentans DSM 20731	591001	strain	4662957	348	204	0.0
Staphylothermus hellenicus DSM 12710	591019	strain	1580347	15	11	0.0
Shigella flexneri 2002017	591020	strain	4894492	2	0	0.0
Candidatus Methylacidiphilum fumarolicum	591154	species	2476671	107	41	0.0
Ignavibacterium album	591197	species	0	7	0	0.0
Streptococcus intermedius JTH08	591365	strain	1933610	22	0	0.0
Escherichia coli LF82	591946	strain	9545992	2	0	0.0
Abiotrophia defectiva ATCC 49176	592010	strain	2045142	46	24	0.0
Priestia megaterium DSM 319	592022	strain	10200192	26	0	0.0
Nonlabens dokdonensis DSW-6	592029	strain	3914632	354	258	0.0
Bradyrhizobium sp. LMG 9283	592064	species	8811495	1921	732	0.0
Helicobacter pylori B38	592205	strain	1576758	6	4	0.0
Pantoea sp. At-9b	592316	species	6312783	665	373	0.0
Thermococcus gammatolerans EJ3	593117	strain	2045438	56	34	0.0
Buchnera aphidicola str. LSR1 (Acyrthosiphon pisum)	593275	strain	642011	2	0	0.0
Vibrio cholerae MJ-1236	593588	strain	4236368	1	0	0.0
Methanoregula formicica SMSP	593750	strain	2820858	107	69	0.0
Salmonella enterica subsp. enterica serovar Corvallis	593905	leaf	14975581	15	5	0.0
Cellulomonas gilvus ATCC 13127	593907	strain	3526441	1140	625	0.0
Mesorhizobium opportunistum	593909	species	6876203	2141	564	0.0
Allofrancisella guangzhouensis	594679	species	1661527	56	33	0.0
Gleimia hominis	595468	species	2164054	71	47	0.0
