name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Nitrosomonadaceae	206379	family	0	56	0	0.0
Rhodocyclales	206389	order	0	1790	0	0.0
Sulfurovum lithotrophicum	206403	species	2217891	70	44	0.0
Kerstersia gyiorum	206506	species	3945801	1155	640	0.0
Streptomyces sp. FR-008	206662	species	7258031	815	52	0.0
Bifidobacterium longum NCC2705	206672	strain	2260266	12	2	0.0
Anaerostipes	207244	genus	0	3	0	0.0
Roseomonas mucosa	207340	species	45158136	8958	1881	1.12183e-05
Oleidesulfovibrio alaskensis G20	207559	strain	3730232	356	231	0.0
Variovorax sp. WDL1	207745	species	8360137	14569	5990	0
Sulfolobus tengchongensis	207809	species	2774215	37	30	0.0
Bermanella marisrubri	207949	species	3550395	90	55	0.0
Pseudalkalibacillus hwajinpoensis	208199	species	13157963	263	147	0.0
Parvularcula	208215	genus	0	40	0	0.0
Parvularcula bermudensis	208216	species	0	22	0	0.0
Kosakonia cowanii	208223	species	29078628	1893	274	0.0
Enterobacter kobei	208224	species	151874041	1883	238	0.0
Alkaliphilus metalliredigens	208226	species	0	2	0	0.0
Bradyrhizobium sp. Pha-3	208375	species	18662596	5216	1225	0.0
Bradyrhizobium sp. vgs-9	208389	species	9955165	2106	42	0.0
Amycolatopsis japonica	208439	species	9053857	2470	906	0.0
Oceanithermus	208447	genus	0	8	0	0.0
Enterocloster bolteae	208479	species	25767960	630	188	0.0
Carnobacterium sp. 17-4	208596	species	2685399	63	48	0.0
Nocardia puris	208602	species	8059414	2520	1268	0.0
Escherichia albertii	208962	species	377947329	967	297	0.0
Pseudomonas aeruginosa PAO1	208964	strain	25010885	2	0	0.0
Nocardia yamanashiensis	209247	species	8468804	2409	1245	0.0
Streptococcus mutans UA159	210007	strain	2032925	1	0	0.0
Streptococcus agalactiae NEM316	211110	strain	2211485	1	0	0.0
Chlorogloeopsis fritschii PCC 6912	211165	strain	7850473	275	4	0.0
Conchiformibius kuhniae	211502	species	2151969	405	223	0.0
Shewanella oneidensis MR-1	211586	strain	5131424	137	77	0.0
Leptospira interrogans serovar Canicola	211880	leaf	14822004	40	5	0.0
Salmonella enterica subsp. enterica serovar Albany	211968	leaf	44528466	8	0	0.0
Anaplasma phagocytophilum str. HZ	212042	strain	1471282	14	0	0.0
Vibrio tasmaniensis	212663	species	4992314	105	34	0.0
Vibrio fortis	212667	species	5281637	93	46	0.0
Clostridium tetani E88	212717	strain	2873333	22	10	0.0
Morococcus	212742	genus	0	5	0	0.0
Rugamonas	212744	genus	0	173	0	0.0
Mycolicibacterium madagascariense	212765	species	5940375	2134	1168	0.0
Mycobacterium sp. JS623	212767	species	7221766	1770	1007	0.0
Sulfurihydrogenibium	212790	genus	0	1	0	0.0
Enhydrobacter	212791	genus	0	79	0	0.0
Desulfurellales	213113	order	0	1	0	0.0
Desulfovibrionales	213115	order	0	607	0	0.0
Desulfomicrobiaceae	213116	family	0	29	0	0.0
Desulfohalobiaceae	213117	family	0	3	0	0.0
Desulfobacterales	213118	order	0	109	0	0.0
Desulfobacteraceae	213119	family	0	3	0	0.0
Desulfobulbaceae	213121	family	0	20	0	0.0
Geobacillus zalihae	213419	species	10693840	246	16	0.0
Desulfuromonadaceae	213421	family	0	78	0	0.0
Geobacteraceae	213422	family	0	241	0	0.0
Syntrophobacterales	213462	order	0	21	0	0.0
Syntrophobacteraceae	213465	family	0	11	0	0.0
Syntrophaceae	213468	family	0	1	0	0.0
Bdellovibrionales	213481	order	0	71	0	0.0
Pseudobdellovibrionaceae	213483	family	0	39	0	0.0
Micavibrio	213485	genus	0	13	0	0.0
Methanosarcina mazei S-6	213585	strain	4142816	34	9	0.0
Microcystis viridis NIES-102	213615	strain	5874197	163	14	0.0
Campylobacterales	213849	order	0	108	2	0.0
Latilactobacillus sakei subsp. sakei	214326	subspecies	8045821	3	0	0.0
Staphylococcus nepalensis	214473	species	11835278	237	15	0.0
Leptospira interrogans serovar Manilae	214675	leaf	9334759	34	0	0.0
Subdoligranulum variabile	214851	species	3244954	353	180	0.0
Anaerofustis stercorihominis	214853	species	2297660	77	60	0.0
Alistipes finegoldii	214856	species	4117255	652	256	0.0
Williamsoniiplasma luminosum	214888	species	2061405	96	35	0.0
Komagataeibacter rhaeticus	215221	species	10901317	2368	364	0.0
Williamsoniiplasma somnilux	215578	species	868413	36	31	0.0
Caldimonas thermodepolymerans	215580	species	11829930	47594	688	0.0
Gracilinema caldarium	215591	species	0	4	0	0.0
Erwinia sp. Ejp617	215689	species	3957675	278	30	0.0
Thermomonas brevis	215691	species	3435501	13966	8893	0
Roseovarius mucosus	215743	species	8350715	1711	396	0.0
Dinoroseobacter shibae	215813	species	9046392	2731	0	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	995	451	0.000143845
Mesoplasma chauliocola	216427	species	854780	29	17	0.0
Croceibacter	216431	genus	0	2	0	0.0
Croceibacter atlanticus HTCC2559	216432	strain	2952962	297	55	0.0
Polaromonas naphthalenivorans	216465	species	0	555	0	0.0
Oscillospiraceae	216572	family	0	119	0	0.0
Burkholderia cenocepacia J2315	216591	strain	8055782	282	8	0.0
Escherichia coli 042	216592	strain	10145183	5	2	0.0
Mycobacterium marinum M	216594	strain	6660144	185	40	0.0
Rhizobium johnstonii 3841	216596	strain	7751309	188	0	0.0
Shigella sonnei 53G	216599	strain	5220473	3	0	0.0
Stenotrophomonas rhizophila	216778	species	18103052	15786	5448	0.000334271
Bifidobacterium longum	216816	species	82320427	1745	449	0.0
Faecalibacterium	216851	genus	0	283	54	0.0
Vibrio vulnificus CMCP6	216895	strain	5126696	23	3	0.0
Mycolicibacterium psychrotolerans	216929	species	5732362	1947	869	0.0
Spiroplasma alleghenense	216931	species	1336077	40	28	0.0
Spiroplasma chinense	216932	species	1370182	32	24	0.0
Spiroplasma corruscae	216934	species	1204639	47	37	0.0
Spiroplasma culicicola	216935	species	0	3	0	0.0
Spiroplasma helicoides	216938	species	1326546	41	22	0.0
Spiroplasma litorale	216942	species	1225519	37	27	0.0
Spiroplasma turonicum	216946	species	2522749	75	0	0.0
Spiroplasma sp. TIUS-1	216963	species	811521	33	29	0.0
Spiroplasma sp. BIUS-1	216964	species	915326	33	26	0.0
uncultured Acetobacterium sp.	217139	species	4084676	144	100	0.0
Clostridium carboxidivorans	217159	species	0	1	0	0.0
Achromobacter spanius	217203	species	38810601	14626	4366	0.0
Achromobacter insolitus	217204	species	26287108	9487	1006	0.0
Wolbachia endosymbiont of Corcyra cephalonica	218111	species	1381884	3	3	0.0
Vagococcus carniphilus	218144	species	3128613	64	43	0.0
Desulfatibacillum	218207	genus	0	9	0	0.0
Desulfatibacillum aliphaticivorans	218208	species	6517073	487	304	0.0
Rossellomorea vietnamensis	218284	species	9116958	241	120	0.0
uncultured Methanolobus sp.	218300	species	3293617	88	57	0.0
Polaribacter butkevichii	218490	species	4079563	427	98	0.0
Pectobacterium atrosepticum SCRI1043	218491	strain	5064019	148	7	0.0
Salmonella bongori NCTC 12419	218493	strain	4460105	109	6	0.0
Streptococcus uberis 0140J	218495	strain	1852352	49	7	0.0
Tropheryma whipplei TW08/27	218496	strain	925938	12	5	0.0
Sulfitobacter dubius	218673	species	8001265	1159	307	0.0
Fibrobacterales	218872	order	0	7	0	0.0
Aeromonas simiae	218936	species	3974097	697	369	0.0
Ottowia	219181	genus	0	273	0	0.0
Pseudomonas antarctica	219572	species	6607040	529	57	0
Gemmatimonadia	219685	class	0	92	0	0.0
Gemmatimonadales	219686	order	0	264	0	0.0
Gemmatimonadaceae	219687	family	0	159	0	0.0
Mesoplasma tabanidae	219745	species	846907	26	19	0.0
Salmonella enterica subsp. enterica serovar Typhi str. CT18	220341	strain	5133713	2	2	0.0
Pseudomonas protegens Pf-5	220664	strain	7074893	66	0	0.0
Neobacillus drentensis	220684	species	6255529	160	104	0.0
Neobacillus novalis	220687	species	5668946	135	92	0.0
Thalassospira xiamenensis	220697	species	0	12	0	0.0
Mycobacterium saskatchewanense	220927	species	6008916	1585	787	0.0
Treponema putidum	221027	species	11430181	264	20	0.0
Kordia	221065	genus	0	1	0	0.0
Oceanobacillus iheyensis HTE831	221109	strain	3630528	66	51	0.0
Algibacter lectus	221126	species	4545269	445	125	0.0
Synechococcus sp. Minos11	221341	species	2284343	288	164	0.0
Synechococcus sp. RS9902	221345	species	2481217	209	69	0.0
Synechococcus sp. RS9907	221350	species	2581635	212	45	0.0
Synechococcus sp. RS9909	221352	species	2603169	441	203	0.0
Mergibacter septicus	221402	species	9434653	225	12	0.0
Phaeobacter inhibens	221822	species	167966045	3885	821	0.0
[Mannheimia] succiniciproducens MBEL55E	221988	strain	2314078	84	16	0.0
Helicobacter enhydrae	222136	species	1594790	41	27	0.0
Mycobacterium intracellulare subsp. chimaera	222805	subspecies	69026134	683	111	0.0
[Phormidium] sp. ETS-05	222819	species	6286783	418	250	0.0
Neorickettsia sennetsu str. Miyayama	222891	strain	859006	19	12	0.0
Halobacterium noricense	223182	species	3316796	664	282	0.0
Kocuria marina	223184	species	0	17	0	0.0
uncultured Rhodoferax sp.	223188	species	10533538	4968	0	4.23999e-05
Pseudomonas syringae pv. tomato str. DC3000	223283	strain	6538260	270	0	3.41112e-05
Ancylobacter polymorphus	223390	species	5225369	3357	1760	0.0
Rhodococcus gordoniae	223392	species	5091060	927	402	4.70811e-05
Hydrogenimonas	223785	genus	0	9	0	0.0
Hydrogenimonas thermophila	223786	species	5075151	138	0	0.0
Clostridium diolis	223919	species	5940808	133	14	0.0
Vibrio parahaemolyticus RIMD 2210633	223926	strain	5165770	5	0	0.0
Methylorubrum populi	223967	species	11339521	7455	1951	0.0
Hydrogenothermaceae	224027	family	0	2	0	0.0
Bacillus subtilis subsp. subtilis str. 168	224308	strain	33840088	4	0	0.0
Aquifex aeolicus VF5	224324	strain	1590791	41	29	0.0
Archaeoglobus fulgidus DSM 4304	224325	strain	2178400	50	7	0.0
Borreliella burgdorferi B31	224326	strain	1521208	2	0	0.0
Alcanivoracaceae	224372	family	0	96	0	0.0
Hahellaceae	224379	family	0	24	0	0.0
Halococcus qingdaonensis	224402	species	2703393	646	331	0.0
Nannocystaceae	224463	family	0	84	0	0.0
Kofleriaceae	224464	family	0	58	0	0.0
Nautiliaceae	224467	family	0	3	0	0.0
Methanobrevibacter sp. AbM4	224719	species	1998189	38	29	0.0
Salmonella enterica subsp. enterica serovar Kottbus	224727	leaf	9787593	5	2	0.0
Salmonella enterica subsp. enterica serovar Java	224729	strain	4756780	2	0	0.0
Methanomicrobia	224756	class	0	20	0	0.0
Bradyrhizobium diazoefficiens USDA 110	224911	strain	18211892	143	1	0.0
Buchnera aphidicola str. Bp (Baizongia pistaciae)	224915	strain	618379	19	17	0.0
Acidithiobacillales	225057	order	0	87	0	0.0
Acidithiobacillaceae	225058	family	0	43	0	0.0
Erysipelothrix inopinata	225084	species	2217552	58	50	0.0
Oceanisphaera	225143	genus	0	13	0	0.0
Candidatus Rhabdochlamydia porcellionis	225148	species	1511852	35	26	0.0
Citrifermentans bemidjiense	225194	species	0	42	0	0.0
uncultured Hyphomonas sp.	225298	species	10722069	3685	1539	0.0
Corynebacterium halotolerans	225326	species	0	35	0	0.0
Sulfitobacter indolifex	225422	species	4498570	651	330	0.0
Formosa	225842	genus	0	6	0	0.0
Shewanella psychrophila	225848	species	6353406	139	87	0.0
Shewanella piezotolerans WP3	225849	strain	5396476	115	83	0.0
Marinobacter adhaerens HP15	225937	strain	4651725	330	9	0.0
Qipengyuania citrea	225971	species	3526668	3443	1955	2.20602e-101
Comamonas aquatica	225991	species	16236154	13233	1806	0.0
Comamonas kerstersii	225992	species	7246319	2974	309	3.01773e-05
Mesoplasma syrphidae	225999	species	908214	36	31	0.0
Bacteroides thetaiotaomicron VPI-5482	226186	strain	6293399	26	0	0.0
Algoriphagus halophilus	226505	species	5146454	670	467	0.0
Rickettsia conorii subsp. heilongjiangensis	226665	subspecies	6392532	22	6	0.0
Bacillus cereus ATCC 14579	226900	strain	16303023	30	6	0.0
Pseudomonas batumici	226910	species	6801123	1176	631	0.0
Actinocatenispora thailandica	227318	species	7426695	3275	1701	0.0
Corynebacterium ciconiae	227319	species	0	8	0	0.0
Thermodesulfobiaceae	227387	family	0	1	0	0.0
Thermodesulfobium	227388	genus	0	2	0	0.0
Methylocella tundrae	227605	species	8844671	2807	12	0.0
Bacillus tequilensis	227866	species	4012371	81	41	0.0
Pannonibacter	227873	genus	0	94	0	0.0
Streptomyces avermitilis MA-4680 = NBRC 14893	227882	strain	9119895	1414	694	0.0
Chlamydia caviae GPIC	227941	leaf	1181356	24	18	0.0
Limosilactobacillus gastricus	227942	species	1905155	59	48	0.0
Lactobacillus ultunensis	227945	species	2246389	43	31	0.0
Xanthomonas graminis pv. poae	227946	leaf	4792655	1744	284	0.0
Jeotgalicoccus	227979	genus	0	1	0	0.0
Bacillus sp. A1	228104	species	4088362	12	2	0.0
Ligilactobacillus saerimneri	228229	species	3425905	85	25	0.0
Streptacidiphilus	228398	genus	0	84	0	0.0
Histophilus somni 2336	228400	strain	2263857	18	9	0.0
Hyphomonas neptunium ATCC 15444	228405	strain	3705021	1439	947	0.0
Nitrosomonas europaea ATCC 19718	228410	strain	2812094	300	89	0.0
Nocardia arthritidis	228602	species	10014015	2395	1247	0.0
Thermovibrio ammonificans	228745	species	0	6	0	0.0
Peribacillus asahii	228899	species	19536561	470	95	0.0
Halobiforma lacisalsi	229731	species	0	48	0	0.0
Aeropyrum camini	229980	species	0	1	0	0.0
Photorhabdus thracensis	230089	species	5147098	130	88	0.0
Methanolacinia	230355	genus	0	1	0	0.0
Methanobrevibacter millerae	230361	species	2543538	49	38	0.0
Reinekea	230494	genus	0	3	0	0.0
Chitinibacter	230666	genus	0	41	0	0.0
Actinobacillus genomosp. 2	230709	species	1883708	50	15	0.0
Pseudomonas putida ND6	231023	strain	6304310	104	0	0.0
Furfurilactobacillus rossiae	231049	species	5725010	106	32	0.0
Pseudodesulfovibrio portus	231439	species	3403863	582	302	0.0
Dyella	231454	genus	0	789	0	0.0
Dyella japonica	231455	species	0	201	0	0.0
Saccharospirillum	231683	genus	0	16	0	0.0
Belliella	232244	genus	0	7	0	0.0
Belliella baltica	232259	species	0	11	0	0.0
Halomonas alkaliantarctica	232346	species	4228891	280	116	0.0
Synechococcus sp. CB0101	232348	species	2789647	524	296	0.0
Rhodoluna limnophila	232537	species	4185049	174	15	0.0
Candidatus Kinetoplastibacterium blastocrithidii	233181	species	0	5	0	0.0
Anaerolinea	233189	genus	0	3	0	0.0
Caldilinea	233191	genus	0	7	0	0.0
Alteromonas stellipolaris	233316	species	19030939	381	24	0.0
[Haemophilus] ducreyi 35000HP	233412	strain	1698955	13	0	0.0
Streptomyces sp. TN58	234612	species	7585034	1305	560	0.0
Rhodococcus erythropolis PR4	234621	strain	6895538	111	32	0
Anaplasma marginale str. St. Maries	234826	strain	1197687	30	3	0.0
Candidatus Midichloria mitochondrii	234827	species	0	2	0	0.0
Corynebacterium caspium	234828	species	0	4	0	0.0
Pseudoalteromonas sp. SM9913	234831	species	4037671	44	6	0.0
Pseudomonas coronafaciens pv. coronafaciens	235275	leaf	5994291	409	3	0.0
Helicobacter hepaticus ATCC 51449	235279	strain	1799146	68	29	0.0
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	species	663125	34	21	0.0
Candidatus Portiera	235572	genus	0	2	0	0.0
Salinibacterium	235888	genus	0	24	0	0.0
Nautiliales	235899	order	0	5	0	0.0
Geobacillus kaustophilus HTA426	235909	strain	3592666	57	6	0.0
Actinacidiphila glaucinigra	235986	species	36887248	10163	2792	0.0
Streptomyces jietaisiensis	235987	species	68006062	6467	272	0.0
Fastidiosipila	236752	genus	0	1	0	0.0
Fastidiosipila sanguinis	236753	species	1785891	26	22	0.0
Cloacibacterium normanense	237258	species	2759562	464	217	0.0
Pseudomonas alkylphenolica	237609	species	17041644	2060	385	0.0
Diaphorobacter	238749	genus	0	3976	796	0.0
Pseudorhodobacter	238783	genus	0	9	0	0.0
Rickettsia asiatica	238800	species	1419085	37	8	0.0
Clostridium estertheticum	238834	species	61749945	1105	363	0.0
Shewanella donghaensis	238836	species	4912773	128	89	0.0
Alistipes	239759	genus	0	154	5	0.0
Akkermansia	239934	genus	0	137	23	0.0
Akkermansia muciniphila	239935	species	243907823	1705	580	0.0
Acidobacterium capsulatum ATCC 51196	240015	strain	4127356	1544	1044	0.0
Verrucomicrobium spinosum DSM 4136 = JCM 18804	240016	strain	8220857	1931	1458	0.0
uncultured Desulfobacter sp.	240139	species	5795500	253	176	0.0
Trichormus variabilis ATCC 29413	240292	strain	7105752	258	4	0.0
Chitinimonas	240411	genus	0	228	0	0.0
Secundilactobacillus paracollinoides	240427	species	10733574	185	24	0.0
Rhizobium daejeonense	240521	species	5144152	1214	614	0.0
Rummeliibacillus stabekisii	241244	species	3420739	59	22	0.0
Desulfovibrio ferrophilus	241368	species	3720107	298	190	0.0
Crinalium	241421	genus	0	8	0	0.0
Crinalium epipsammum	241425	species	0	5	0	0.0
Neisseria gonorrhoeae FA 1090	242231	strain	2153922	5	1	0.0
Ichthyobacterium seriolicida	242600	species	1921407	99	72	0.0
Luteibacter	242605	genus	0	652	8	0.0
Luteibacter rhizovicinus	242606	species	0	138	0	0.0
Porphyromonas gingivalis W83	242619	strain	2343476	3	0	0.0
Acidilobus saccharovorans	242703	species	0	1	0	0.0
Rhodopirellula baltica SH 1	243090	strain	7145576	489	334	0.0
Acidithiobacillus ferrooxidans ATCC 23270	243159	strain	2982397	172	19	0.0
Burkholderia mallei ATCC 23344	243160	strain	5835527	3	0	0.0
Dehalococcoides mccartyi 195	243164	strain	1469720	34	11	0.0
Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539	243230	strain	32566691	746	0	0.0
Geobacter sulfurreducens PCA	243231	strain	3814128	166	0	0.0
Methanocaldococcus jannaschii DSM 2661	243232	strain	1739927	25	18	0.0
Methylococcus capsulatus str. Bath	243233	strain	3304561	756	78	0.0
Mycobacterium avium 104	243243	strain	5475491	138	43	0.0
Photorhabdus laumondii subsp. laumondii TTO1	243265	strain	5688987	73	0	0.0
Metamycoplasma arthritidis 158L3-1	243272	strain	820453	18	0	0.0
Thermotoga maritima MSB8	243274	strain	7469591	113	2	0.0
Treponema denticola ATCC 35405	243275	strain	2843201	59	17	0.0
Chromobacterium violaceum ATCC 12472	243365	strain	4751080	1983	143	0.0
endosymbiont 'TC1' of Trimyema compressum	243899	species	1622248	35	29	0.0
Anaerotruncus	244127	genus	0	6	0	0.0
Escherichia coli O55:H7	244320	leaf	32823896	1	1	0.0
Klebsiella variicola	244366	species	524745017	1747	214	0.0
Pseudomonas lurida	244566	species	31091246	2273	221	3.31025e-181
Bradyrhizobium betae	244734	species	7419402	2366	787	3.54513e-05
Loktanella	245186	genus	0	11	0	0.0
Yoonia vestfoldensis	245188	species	3987360	1128	621	0.0
Nitratireductor	245876	genus	0	357	0	0.0
Vibrio crassostreae	246167	species	11478431	167	63	0.0
Carboxydothermus hydrogenoformans Z-2901	246194	strain	2401520	101	69	0.0
Dichelobacter nodosus VCS1703A	246195	strain	1389350	86	64	0.0
Myxococcus xanthus DK 1622	246197	strain	9139763	376	0	0.0
Prevotella intermedia 17	246198	strain	2699437	64	0	0.0
Ruegeria pomeroyi DSS-3	246200	strain	4601048	1465	60	0.0
Streptococcus mitis NCTC 12261	246201	strain	1868883	15	0	0.000116985
Wolbachia endosymbiont of Cimex lectularius	246273	species	1250060	29	18	0.0
Staphylococcus equorum	246432	species	42600823	421	62	0.0
Metabacillus indicus	246786	species	4156662	129	33	0.0
Bacteroides cellulosilyticus	246787	species	28177414	1563	422	0.0
Grimontia	246861	genus	0	8	0	0.0
Algoriphagus	246875	genus	0	27	0	0.0
Thermococcus sp. AM4	246969	species	2086428	55	32	0.0
Nocardia farcinica IFM 10152	247156	strain	6292344	1894	196	0.0
Serinicoccus marinus	247333	species	0	78	0	0.0
Thermaerobacillus caldiproteolyticus	247480	species	3789050	116	85	0.0
Candidatus Cardinium hertigii	247481	species	1193042	42	33	0.0
Pseudoalteromonas aliena	247523	species	4594697	79	56	0.0
Cupriavidus pinatubonensis	248026	species	7548664	3913	1955	0.0
Mucispirillum schaedleri	248039	species	0	5	0	0.0
Veillonella rodentium	248315	species	2041290	56	36	0.0
Marvinbryantia	248744	genus	0	1	0	0.0
Paenibacillus xylanilyticus	248903	species	6447596	161	101	0.0
Zobellia laminariae	248906	species	5114553	441	275	0.0
Zobellia russellii	248907	species	4648576	432	260	0.0
Gordonia otitidis	249058	species	5108829	870	497	0.0
Haemophilus pittmaniae	249188	species	2181355	89	59	0.0
Lactobacillus delbrueckii subsp. indicus	249265	subspecies	4027661	28	8	0.0
Cardinium endosymbiont of Encarsia pergandiella	249402	species	0	1	0	0.0
Streptomyces decoyicus	249567	species	64337533	7670	1654	0.0
Streptomyces asoensis	249586	species	10044300	1525	462	0.0
Gloeobacter violaceus PCC 7421	251221	strain	4659019	984	506	0.0
Chroococcidiopsis thermalis PCC 7203	251229	strain	6689401	347	61	0.0
Candidatus Blochmannia ocreatus	251538	species	746321	16	12	0.0
Candidatus Blochmannia vicinus	251540	species	2330958	49	17	0.0
Candidatus Blochmanniella chromaiodes	251542	species	0	1	0	0.0
Pseudomonas syringae pv. helianthi	251654	leaf	6334495	559	184	0.0
Pseudomonas syringae group genomosp. 7	251699	species	0	44	0	0.0
Pseudomonas syringae group genomosp. 3	251701	species	6363674	1147	45	1.082e-321
Pseudomonas amygdali pv. aesculi	251722	leaf	26101334	112	0	0.0
Chromobacterium subtsugae	251747	species	9525287	5195	0	0.0
Uruburuella suis	252130	species	2729985	517	259	0.0
Oceanicola	252301	genus	0	18	0	0.0
Robiginitalea	252306	genus	0	3	0	0.0
Robiginitalea biformata	252307	species	0	14	0	0.0
Maribacter	252356	genus	0	43	0	0.0
Microbulbifer thermotolerans	252514	species	7959733	917	62	0.0
Mahella	252965	genus	0	2	0	0.0
Mahella australiensis	252966	species	0	2	0	0.0
Thiospirochaeta perfilievii	252967	species	3700583	62	49	0.0
Paraburkholderia phenoliruptrix	252970	species	14160465	4836	926	0.0
Ethanoligenens	253238	genus	0	9	0	0.0
Ethanoligenens harbinense	253239	species	9084265	953	3	0.0
Owenweeksia hongkongensis	253245	species	0	11	0	0.0
Paenibacillus antarcticus	253703	species	5415779	121	88	0.0
Aquicella	254245	genus	0	8	0	0.0
Aquicella lusitana	254246	species	2624892	183	120	0.0
Aquicella siphonis	254247	species	2833188	187	126	0.0
Isoptericola	254250	genus	0	111	0	0.0
Marinobacter alkaliphilus	254719	species	4477497	250	59	0.0
Siminovitchia fortis	254758	species	3738453	128	93	0.0
Streptococcus halichoeri	254785	species	2026498	43	30	0.000107886
Actinobacillus genomosp. 1	254839	species	6955366	161	30	0.0
Ehrlichia ruminantium str. Welgevonden	254945	strain	3029332	6	0	0.0
Flagellimonas marinaquae	254955	species	7368591	719	84	0.0
Fictibacillus arsenicus	255247	species	4055461	125	106	0.0
Leuconostoc garlicum	255248	species	1715191	29	1	0.0
Dehalococcoides mccartyi CBDB1	255470	strain	1395502	1	1	0.0
Parvularculales	255473	order	0	11	0	0.0
Parvularculaceae	255474	family	0	62	0	0.0
Aurantimonadaceae	255475	family	0	287	0	0.0
Aliarcobacter cibarius	255507	species	4680152	140	21	0.0
Atlantibacter subterranea	255519	species	4778848	502	244	0.0
Halothiobacillaceae	255526	family	0	21	0	0.0
Saccharospirillaceae	255527	family	0	13	0	0.0
Chlorobaculum	256319	genus	0	39	0	0.0
Psychrobacter arenosus	256326	species	3696886	107	75	0.0
Parvibaculum	256616	genus	0	49	0	0.0
Parvibaculum lavamentivorans	256618	species	0	124	0	0.0
Glutamicibacter arilaitensis	256701	species	3926631	308	157	0.0
Gulosibacter	256818	genus	0	13	0	0.0
Gulosibacter molinativorax	256821	species	3502671	708	429	0.0
Shewanella decolorationis	256839	species	5288357	136	46	0.0
Bordetella bronchiseptica RB50	257310	strain	5339179	56	0	0.0
Bordetella parapertussis 12822	257311	strain	4773551	1	0	0.0
Bordetella pertussis Tohama I	257313	leaf	8172378	2	2	0.0
Lactobacillus johnsonii NCC 533	257314	strain	1992676	18	2	0.0
Rickettsia typhi str. Wilmington	257363	strain	1111496	29	0	0.0
Gluconobacter thailandicus	257438	species	3649313	275	141	0.0
Roseomonas gilardii	257708	species	5412463	4488	1543	0.0
Kerstersia	257820	genus	0	29	0	0.0
Glutamicibacter mysorens	257984	species	3681770	495	243	0.0
Corynebacterium resistens	258224	species	0	1	0	0.0
Rhodopseudomonas palustris CGA009	258594	strain	5467641	774	0	0.000159945
Liquorilactobacillus satsumensis	259059	species	2672484	66	46	0.0
uncultured Ruegeria sp.	259304	species	3805420	540	306	0.0
Psychrobacter arcticus 273-4	259536	strain	2650701	108	65	0.0
Methanococcoides burtonii DSM 6242	259564	strain	2575032	51	40	0.0
Shewanella marisflavi	260364	species	8664944	403	54	0.0
Microbulbifer agarilyticus	260552	species	4255625	435	259	0.0
Bacillus halotolerans	260554	species	75581381	313	52	0.0
Salmonella enterica subsp. enterica serovar Livingstone	260680	leaf	4762862	6	3	0.0
Campylobacter insulaenigrae	260714	species	2965394	104	5	0.0
Wolbachia endosymbiont of Drosophila santomea	260917	species	1409094	1	1	0.0
Psychrobacter alimentarius	261164	species	6605830	188	59	0.0
Cyanobium sp. NS01	261284	species	2748087	722	365	0.0
Nitrosomonas sp. Is79A3	261292	species	3783444	258	166	0.0
Intestinibacter bartlettii	261299	species	3006269	88	69	0.0
Paraburkholderia phytofirmans	261302	species	0	253	0	0.0
Mycobacterium liflandii	261524	species	0	13	0	0.0
Agarivorans	261825	genus	0	28	2	0.0
Algibacter	261827	genus	0	34	0	0.0
Pleomorphomonas	261933	genus	0	39	0	0.0
Kangiella	261963	genus	0	13	0	0.0
Kangiella koreensis	261964	species	0	10	0	0.0
Kangiella aquimarina	261965	species	2687146	119	78	0.0
Marinobacter flavimaris	262076	species	4631282	402	70	0.0
Janibacter melonis	262209	species	3481073	1870	1027	0.0
Mycobacterium avium subsp. paratuberculosis K-10	262316	strain	9636813	6	0	0.0
Lysobacter gummosus	262324	species	12113227	13494	0	0
Thermobaculum	262406	genus	0	1	0	0.0
uncultured Methanospirillum sp.	262503	species	3926859	85	61	0.0
Exiguobacterium sibiricum 255-15	262543	strain	3040786	96	60	0.0
Mesomycoplasma hyopneumoniae J	262719	strain	897405	1	1	0.0
Mycoplasmopsis synoviae 53	262723	strain	799476	2	2	0.0
Thermus thermophilus HB27	262724	strain	4271214	34	0	0.0
Haemophilus influenzae R2846	262727	strain	1819370	6	0	0.0
Haemophilus influenzae R2866	262728	strain	1932306	3	0	0.0
Micromonospora maris AB-18-032	263358	strain	6732271	1726	439	0.0
Bacteriovoracaceae	263369	family	0	6	0	0.0
Peredibacter	263370	genus	0	5	0	0.0
Salipiger	263377	genus	0	197	0	0.0
uncultured Tolumonas sp.	263765	species	8018619	338	200	0.0
Yersinia aleksiciae	263819	species	8455908	244	77	0.0
Candidatus Protochlamydia amoebophila UWE25	264201	strain	2438912	83	60	0.0
Chlamydia felis Fe/C-56	264202	strain	1173791	18	14	0.0
Pseudomonas syringae pv. cerasicola	264451	leaf	6332753	258	21	0.0
Bdellovibrio bacteriovorus HD100	264462	strain	3782950	152	6	0.0
Acholeplasma hippikon	264636	species	1465667	55	37	0.0
Nostoc edaphicum	264686	species	0	2	0	0.0
Trichormus	264688	genus	0	2	0	0.0
Trichormus variabilis	264691	species	0	53	0	0.0
Peribacillus muralis	264697	species	5007018	116	78	0.0
Pseudomonas savastanoi pv. phaseolicola 1448A	264730	strain	6112448	100	1	0.0
Xylanibacter ruminicola 23	264731	strain	3619559	263	147	0.0
